"","SiteID","Total_Vessels","Begin_Hour_loc","Begin_Date_loc","ves_yn","Weekday","Week","Month","Day_month","trans_inside","man_inside","total_inside"
"6003","TRW D1",NA,20,2021-06-05,NA,"Saturday",23,6,5,NA,NA,NA
"6004","TRW D1",NA,21,2021-06-05,NA,"Saturday",23,6,5,NA,NA,NA
"6005","TRW D1",NA,22,2021-06-05,NA,"Saturday",23,6,5,NA,NA,NA
"6006","TRW D1",NA,23,2021-06-05,NA,"Saturday",23,6,5,NA,NA,NA
"6007","TRW D1",NA,0,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6008","TRW D1",NA,1,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6009","TRW D1",NA,2,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6010","TRW D1",NA,3,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6011","TRW D1",NA,4,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6012","TRW D1",NA,5,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6013","TRW D1",NA,6,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6014","TRW D1",1,7,2021-06-06,"Y","Sunday",23,6,6,NA,NA,NA
"6015","TRW D1",NA,8,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6016","TRW D1",NA,9,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6017","TRW D1",NA,10,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6018","TRW D1",NA,11,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6019","TRW D1",1,12,2021-06-06,"Y","Sunday",23,6,6,NA,NA,NA
"6020","TRW D1",NA,13,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6021","TRW D1",NA,14,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6022","TRW D1",NA,15,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6023","TRW D1",NA,16,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6024","TRW D1",1,17,2021-06-06,"Y","Sunday",23,6,6,NA,NA,NA
"6025","TRW D1",NA,18,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6026","TRW D1",NA,19,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6027","TRW D1",NA,20,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6028","TRW D1",NA,21,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6029","TRW D1",NA,22,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6030","TRW D1",NA,23,2021-06-06,NA,"Sunday",23,6,6,NA,NA,NA
"6031","TRW D1",NA,0,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6032","TRW D1",NA,1,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6033","TRW D1",NA,2,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6034","TRW D1",NA,3,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6035","TRW D1",NA,4,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6036","TRW D1",NA,5,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6037","TRW D1",NA,6,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6038","TRW D1",NA,7,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6039","TRW D1",NA,8,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6040","TRW D1",NA,9,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6041","TRW D1",NA,10,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6042","TRW D1",NA,11,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6043","TRW D1",NA,12,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6044","TRW D1",NA,13,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6045","TRW D1",NA,14,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6046","TRW D1",NA,15,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6047","TRW D1",NA,16,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6048","TRW D1",NA,17,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6049","TRW D1",NA,18,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6050","TRW D1",NA,19,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6051","TRW D1",NA,20,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6052","TRW D1",NA,21,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6053","TRW D1",NA,22,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6054","TRW D1",NA,23,2021-06-07,NA,"Monday",23,6,7,NA,NA,NA
"6055","TRW D1",NA,0,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6056","TRW D1",NA,1,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6057","TRW D1",NA,2,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6058","TRW D1",NA,3,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6059","TRW D1",NA,4,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6060","TRW D1",NA,5,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6061","TRW D1",NA,6,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6062","TRW D1",NA,7,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6063","TRW D1",1,8,2021-06-08,"Y","Tuesday",23,6,8,NA,NA,NA
"6064","TRW D1",NA,9,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6065","TRW D1",NA,10,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6066","TRW D1",NA,11,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6067","TRW D1",NA,12,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6068","TRW D1",NA,13,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6069","TRW D1",NA,14,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6070","TRW D1",NA,15,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6071","TRW D1",NA,16,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6072","TRW D1",NA,17,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6073","TRW D1",NA,18,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6074","TRW D1",NA,19,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6075","TRW D1",NA,20,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6076","TRW D1",NA,21,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6077","TRW D1",NA,22,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6078","TRW D1",NA,23,2021-06-08,NA,"Tuesday",23,6,8,NA,NA,NA
"6079","TRW D1",NA,0,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6080","TRW D1",NA,1,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6081","TRW D1",NA,2,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6082","TRW D1",NA,3,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6083","TRW D1",NA,4,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6084","TRW D1",NA,5,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6085","TRW D1",NA,6,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6086","TRW D1",NA,7,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6087","TRW D1",NA,8,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6088","TRW D1",NA,9,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6089","TRW D1",NA,10,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6090","TRW D1",NA,11,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6091","TRW D1",NA,12,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6092","TRW D1",NA,13,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6093","TRW D1",NA,14,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6094","TRW D1",NA,15,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6095","TRW D1",NA,16,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6096","TRW D1",NA,17,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6097","TRW D1",NA,18,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6098","TRW D1",NA,19,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6099","TRW D1",NA,20,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6100","TRW D1",NA,21,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6101","TRW D1",NA,22,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6102","TRW D1",NA,23,2021-06-09,NA,"Wednesday",23,6,9,NA,NA,NA
"6103","TRW D1",NA,0,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6104","TRW D1",NA,1,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6105","TRW D1",NA,2,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6106","TRW D1",NA,3,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6107","TRW D1",NA,4,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6108","TRW D1",NA,5,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6109","TRW D1",NA,6,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6110","TRW D1",1,7,2021-06-10,"Y","Thursday",23,6,10,NA,NA,NA
"6111","TRW D1",NA,8,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6112","TRW D1",NA,9,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6113","TRW D1",NA,10,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6114","TRW D1",NA,11,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6115","TRW D1",NA,12,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6116","TRW D1",NA,13,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6117","TRW D1",NA,14,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6118","TRW D1",NA,15,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6119","TRW D1",1,16,2021-06-10,"Y","Thursday",23,6,10,NA,NA,NA
"6120","TRW D1",NA,17,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6121","TRW D1",NA,18,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6122","TRW D1",NA,19,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6123","TRW D1",NA,20,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6124","TRW D1",NA,21,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6125","TRW D1",NA,22,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6126","TRW D1",NA,23,2021-06-10,NA,"Thursday",23,6,10,NA,NA,NA
"6127","TRW D1",NA,0,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6128","TRW D1",NA,1,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6129","TRW D1",NA,2,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6130","TRW D1",NA,3,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6131","TRW D1",NA,4,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6132","TRW D1",NA,5,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6133","TRW D1",1,6,2021-06-11,"Y","Friday",24,6,11,NA,NA,NA
"6134","TRW D1",2,7,2021-06-11,"Y","Friday",24,6,11,NA,NA,NA
"6135","TRW D1",1,8,2021-06-11,"Y","Friday",24,6,11,NA,NA,NA
"6136","TRW D1",1,9,2021-06-11,"Y","Friday",24,6,11,NA,NA,NA
"6137","TRW D1",NA,10,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6138","TRW D1",2,11,2021-06-11,"Y","Friday",24,6,11,NA,NA,NA
"6139","TRW D1",1,12,2021-06-11,"Y","Friday",24,6,11,0,1,1
"6140","TRW D1",2,13,2021-06-11,"Y","Friday",24,6,11,0,1,1
"6141","TRW D1",2,14,2021-06-11,"Y","Friday",24,6,11,NA,NA,NA
"6142","TRW D1",2,15,2021-06-11,"Y","Friday",24,6,11,NA,NA,NA
"6143","TRW D1",NA,16,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6144","TRW D1",NA,17,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6145","TRW D1",NA,18,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6146","TRW D1",1,19,2021-06-11,"Y","Friday",24,6,11,NA,NA,NA
"6147","TRW D1",NA,20,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6148","TRW D1",NA,21,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6149","TRW D1",NA,22,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6150","TRW D1",NA,23,2021-06-11,NA,"Friday",24,6,11,NA,NA,NA
"6151","TRW D1",NA,0,2021-06-12,NA,"Saturday",24,6,12,NA,NA,NA
"6152","TRW D1",NA,1,2021-06-12,NA,"Saturday",24,6,12,NA,NA,NA
"6153","TRW D1",1,2,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6154","TRW D1",NA,3,2021-06-12,NA,"Saturday",24,6,12,NA,NA,NA
"6155","TRW D1",1,4,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6156","TRW D1",NA,5,2021-06-12,NA,"Saturday",24,6,12,NA,NA,NA
"6157","TRW D1",3,6,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6158","TRW D1",3,7,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6159","TRW D1",6,8,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6160","TRW D1",6,9,2021-06-12,"Y","Saturday",24,6,12,0,3,3
"6161","TRW D1",3,10,2021-06-12,"Y","Saturday",24,6,12,0,1,1
"6162","TRW D1",3,11,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6163","TRW D1",6,12,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6164","TRW D1",4,13,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6165","TRW D1",3,14,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6166","TRW D1",7,15,2021-06-12,"Y","Saturday",24,6,12,0,1,1
"6167","TRW D1",4,16,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6168","TRW D1",2,17,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6169","TRW D1",NA,18,2021-06-12,NA,"Saturday",24,6,12,NA,NA,NA
"6170","TRW D1",NA,19,2021-06-12,NA,"Saturday",24,6,12,NA,NA,NA
"6171","TRW D1",NA,20,2021-06-12,NA,"Saturday",24,6,12,NA,NA,NA
"6172","TRW D1",1,21,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6173","TRW D1",1,22,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6174","TRW D1",1,23,2021-06-12,"Y","Saturday",24,6,12,NA,NA,NA
"6175","TRW D1",1,0,2021-06-13,"Y","Sunday",24,6,13,NA,NA,NA
"6176","TRW D1",NA,1,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6177","TRW D1",NA,2,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6178","TRW D1",NA,3,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6179","TRW D1",NA,4,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6180","TRW D1",NA,5,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6181","TRW D1",2,6,2021-06-13,"Y","Sunday",24,6,13,0,1,1
"6182","TRW D1",3,7,2021-06-13,"Y","Sunday",24,6,13,NA,NA,NA
"6183","TRW D1",1,8,2021-06-13,"Y","Sunday",24,6,13,NA,NA,NA
"6184","TRW D1",4,9,2021-06-13,"Y","Sunday",24,6,13,NA,NA,NA
"6185","TRW D1",2,10,2021-06-13,"Y","Sunday",24,6,13,NA,NA,NA
"6186","TRW D1",3,11,2021-06-13,"Y","Sunday",24,6,13,NA,NA,NA
"6187","TRW D1",3,12,2021-06-13,"Y","Sunday",24,6,13,NA,NA,NA
"6188","TRW D1",3,13,2021-06-13,"Y","Sunday",24,6,13,0,1,1
"6189","TRW D1",1,14,2021-06-13,"Y","Sunday",24,6,13,0,1,1
"6190","TRW D1",1,15,2021-06-13,"Y","Sunday",24,6,13,NA,NA,NA
"6191","TRW D1",1,16,2021-06-13,"Y","Sunday",24,6,13,NA,NA,NA
"6192","TRW D1",NA,17,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6193","TRW D1",NA,18,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6194","TRW D1",NA,19,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6195","TRW D1",NA,20,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6196","TRW D1",NA,21,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6197","TRW D1",NA,22,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6198","TRW D1",NA,23,2021-06-13,NA,"Sunday",24,6,13,NA,NA,NA
"6199","TRW D1",NA,0,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6200","TRW D1",NA,1,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6201","TRW D1",NA,2,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6202","TRW D1",NA,3,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6203","TRW D1",NA,4,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6204","TRW D1",NA,5,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6205","TRW D1",NA,6,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6206","TRW D1",NA,7,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6207","TRW D1",NA,8,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6208","TRW D1",NA,9,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6209","TRW D1",NA,10,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6210","TRW D1",NA,11,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6211","TRW D1",NA,12,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6212","TRW D1",NA,13,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6213","TRW D1",NA,14,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6214","TRW D1",NA,15,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6215","TRW D1",NA,16,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6216","TRW D1",NA,17,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6217","TRW D1",NA,18,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6218","TRW D1",NA,19,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6219","TRW D1",NA,20,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6220","TRW D1",NA,21,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6221","TRW D1",NA,22,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6222","TRW D1",NA,23,2021-06-14,NA,"Monday",24,6,14,NA,NA,NA
"6223","TRW D1",NA,0,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6224","TRW D1",NA,1,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6225","TRW D1",NA,2,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6226","TRW D1",NA,3,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6227","TRW D1",NA,4,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6228","TRW D1",NA,5,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6229","TRW D1",NA,6,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6230","TRW D1",NA,7,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6231","TRW D1",NA,8,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6232","TRW D1",NA,9,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6233","TRW D1",NA,10,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6234","TRW D1",NA,11,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6235","TRW D1",NA,12,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6236","TRW D1",NA,13,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6237","TRW D1",NA,14,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6238","TRW D1",NA,15,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6239","TRW D1",NA,16,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6240","TRW D1",NA,17,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6241","TRW D1",NA,18,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6242","TRW D1",NA,19,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6243","TRW D1",NA,20,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6244","TRW D1",NA,21,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6245","TRW D1",NA,22,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6246","TRW D1",NA,23,2021-06-15,NA,"Tuesday",24,6,15,NA,NA,NA
"6247","TRW D1",NA,0,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6248","TRW D1",NA,1,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6249","TRW D1",NA,2,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6250","TRW D1",NA,3,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6251","TRW D1",NA,4,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6252","TRW D1",NA,5,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6253","TRW D1",2,6,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6254","TRW D1",2,7,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6255","TRW D1",2,8,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6256","TRW D1",NA,9,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6257","TRW D1",1,10,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6258","TRW D1",1,11,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6259","TRW D1",1,12,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6260","TRW D1",1,13,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6261","TRW D1",1,14,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6262","TRW D1",2,15,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6263","TRW D1",2,16,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6264","TRW D1",NA,17,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6265","TRW D1",1,18,2021-06-16,"Y","Wednesday",24,6,16,NA,NA,NA
"6266","TRW D1",NA,19,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6267","TRW D1",NA,20,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6268","TRW D1",NA,21,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6269","TRW D1",NA,22,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6270","TRW D1",NA,23,2021-06-16,NA,"Wednesday",24,6,16,NA,NA,NA
"6271","TRW D1",NA,0,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6272","TRW D1",NA,1,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6273","TRW D1",NA,2,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6274","TRW D1",NA,3,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6275","TRW D1",1,4,2021-06-17,"Y","Thursday",24,6,17,NA,NA,NA
"6276","TRW D1",NA,5,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6277","TRW D1",NA,6,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6278","TRW D1",1,7,2021-06-17,"Y","Thursday",24,6,17,0,1,1
"6279","TRW D1",NA,8,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6280","TRW D1",1,9,2021-06-17,"Y","Thursday",24,6,17,NA,NA,NA
"6281","TRW D1",1,10,2021-06-17,"Y","Thursday",24,6,17,NA,NA,NA
"6282","TRW D1",NA,11,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6283","TRW D1",NA,12,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6284","TRW D1",2,13,2021-06-17,"Y","Thursday",24,6,17,0,1,1
"6285","TRW D1",NA,14,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6286","TRW D1",4,15,2021-06-17,"Y","Thursday",24,6,17,NA,NA,NA
"6287","TRW D1",2,16,2021-06-17,"Y","Thursday",24,6,17,NA,NA,NA
"6288","TRW D1",NA,17,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6289","TRW D1",1,18,2021-06-17,"Y","Thursday",24,6,17,NA,NA,NA
"6290","TRW D1",NA,19,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6291","TRW D1",NA,20,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6292","TRW D1",NA,21,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6293","TRW D1",NA,22,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6294","TRW D1",NA,23,2021-06-17,NA,"Thursday",24,6,17,NA,NA,NA
"6295","TRW D1",NA,0,2021-06-18,NA,"Friday",25,6,18,NA,NA,NA
"6296","TRW D1",NA,1,2021-06-18,NA,"Friday",25,6,18,NA,NA,NA
"6297","TRW D1",NA,2,2021-06-18,NA,"Friday",25,6,18,NA,NA,NA
"6298","TRW D1",NA,3,2021-06-18,NA,"Friday",25,6,18,NA,NA,NA
"6299","TRW D1",NA,4,2021-06-18,NA,"Friday",25,6,18,NA,NA,NA
"6300","TRW D1",NA,5,2021-06-18,NA,"Friday",25,6,18,NA,NA,NA
"6301","TRW D1",NA,6,2021-06-18,NA,"Friday",25,6,18,NA,NA,NA
"6302","TRW D1",1,7,2021-06-18,"Y","Friday",25,6,18,NA,NA,NA
"6303","TRW D1",NA,8,2021-06-18,NA,"Friday",25,6,18,NA,NA,NA
"6304","TRW D1",NA,9,2021-06-18,NA,"Friday",25,6,18,NA,NA,NA
"6305","TRW D1",2,10,2021-06-18,"Y","Friday",25,6,18,0,1,1
"6306","TRW D1",NA,11,2021-06-18,NA,"Friday",25,6,18,NA,NA,NA
