,Filename,Date,Selection,RMS,PeakFreq,PeakLev,used,ins_sm,out_sm,ins_med,out_med,ins_lg,out_lg,pins_sm,pins_med,pins_lg,pins_ovrll
365,5458.210709052138_sel05_S2.wav,2.10709E+11,S2,107.1858401,84,86.29726679,1,109,106,0,961,0,44,0.506976744,0,0,0.092687075
366,5458.210710052128_sel01_S1.wav,2.1071E+11,S1,111.3190517,2163,90.20182332,1,114,28,0,772,0,311,0.802816901,0,0,0.124726477
367,5458.210710052128_sel06_S2.wav,2.1071E+11,S2,108.8041368,234,78.55797662,1,90,358,0,753,0,0,0.200892857,0,NA,0.074937552
368,5458.210710052128_sel11_S3.wav,2.1071E+11,S3,135.6675637,143,127.4000968,1,2,0,18,0,46,0,1,1,1,1
369,5458.210710052128_sel15_S4.wav,2.1071E+11,S4,113.3201805,142,91.391482,1,115,10,0,716,0,385,0.92,0,0,0.136741974
370,5458.210716002055_sel01_S1.wav,2.10716E+11,S1,110.1564083,221,92.21822688,1,114,0,2,677,0,434,1,0.002945508,0,0.14627995
371,5458.210716002055_sel05_S2.wav,2.10716E+11,S2,108.9493365,206,86.44627314,1,110,103,0,953,0,55,0.516431925,0,0,0.094339623
372,5458.210716002055_sel08_S4.wav,2.10716E+11,S4,112.560768,214,88.1777846,1,112,65,0,869,0,177,0.632768362,0,0,0.10707457
373,5458.210717002046_sel01_S16.wav,2.10717E+11,S16,105.6793167,257,82.68165455,1,103,206,0,905,0,0,0.333333333,0,NA,0.084843493
374,5458.210717002046_sel02_S1.wav,2.10717E+11,S1,117.3957016,147,93.75091587,1,96,0,21,590,0,521,1,0.034369885,0,0.165487977
375,5458.210717002046_sel03_S10.wav,2.10717E+11,S10,120.5682745,120,111.1415667,1,12,0,109,13,0,244,1,0.893442623,0,0.902985075
376,5458.210717002046_sel03_S17.wav,2.10717E+11,S17,105.6596228,426,72.90115128,1,60,637,0,474,0,0,0.086083214,0,NA,0.051238258
377,5458.210717002046_sel06_S2.wav,2.10717E+11,S2,124.3234295,175,119.1484711,1,4,0,49,0,68,47,1,1,0.591304348,1
378,5458.210717002046_sel08_S3.wav,2.10717E+11,S3,112.1327616,123,99.43445373,1,49,0,70,322,0,528,1,0.178571429,0,0.26984127
379,5458.210717002046_sel10_S4.wav,2.10717E+11,S4,131.6516846,234,113.3090394,1,9,0,96,0,16,186,1,1,0.079207921,1
380,5458.210717002046_sel12_S5.wav,2.10717E+11,S5,107.7788142,178,89.24707739,1,113,45,0,817,0,249,0.715189873,0,0,0.115897436
381,5458.210717002046_sel16_S6.wav,2.10717E+11,S6,109.0346977,360,79.00700134,1,92,339,0,772,0,0,0.213457077,0,NA,0.076475478
382,5458.210717002046_sel19_S7.wav,2.10717E+11,S7,109.3543163,126,90.48962836,1,114,24,0,758,0,329,0.826086957,0,0,0.127232143
383,5458.210717002046_sel20_S8.wav,2.10717E+11,S8,106.7328867,197,72.30236428,1,55,672,0,439,0,0,0.07565337,0,NA,0.047169811
384,5458.210717002046_sel22_S9.wav,2.10717E+11,S9,107.6255066,239,77.55235202,1,86,401,0,710,0,0,0.176591376,0,NA,0.071846282
385,5458.210717002046_sel31_S12.wav,2.10717E+11,S12,105.6161803,204,69.36511495,1,28,854,0,257,0,0,0.031746032,0,NA,0.024582968
386,5458.210717002046_sel35_S13.wav,2.10717E+11,S13,106.1216125,254,76.40666276,1,81,454,0,657,0,0,0.151401869,0,NA,0.06795302
387,5458.210718002038_sel08_S3..wav,2.10718E+11,S3,107.1872308,248,83.86862329,1,105,170,0,941,0,0,0.381818182,0,NA,0.086348684
388,5458.210718002038_sel10_S4..wav,2.10718E+11,S4,110.2329542,237,95.33134036,1,80,0,38,507,0,604,1,0.069724771,0,0.1888
389,5458.210718002038_sel12_S5..wav,2.10718E+11,S5,130.6186835,781,116.0063727,1,6,0,71,0,44,113,1,1,0.280254777,1
390,5458.210719002030_sel02_S1.wav,2.10719E+11,S1,106.0468198,218,82.34193349,1,102,217,0,894,0,0,0.319749216,0,NA,0.084089035
391,5458.210719002030_sel02_S10.wav,2.10719E+11,S10,106.3576558,195,80.53634261,1,97,279,0,832,0,0,0.257978723,0,NA,0.080298013
392,5458.210719002030_sel03_S11.wav,2.10719E+11,S11,106.9809795,241,84.39957544,1,106,155,0,956,0,0,0.406130268,0,NA,0.087099425
393,5458.210719002030_sel03_S2.wav,2.10719E+11,S2,104.8223456,383,79.64905684,1,94,313,0,798,0,0,0.230958231,0,NA,0.078008299
394,5458.210719002030_sel05_S11.wav,2.10719E+11,S11,107.0244402,220,87.52653621,1,111,78,0,901,0,132,0.587301587,0,0,0.101834862
395,5458.210719002030_sel05_S2.wav,2.10719E+11,S2,105.383767,246,88.50898635,1,112,59,0,852,0,200,0.65497076,0,0,0.109481916
396,5458.210719002030_sel07_S12.wav,2.10719E+11,S12,105.9848165,215,79.98429423,1,95,300,0,811,0,0,0.240506329,0,NA,0.078772803
397,5458.210719002030_sel07_S3.wav,2.10719E+11,S3,121.4960351,165,101.4190644,1,39,0,81,248,0,477,1,0.246200608,0,0.326086957
398,5458.210719002030_sel08_S4.wav,2.10719E+11,S4,131.499913,1034,99.36216565,1,50,0,69,325,0,529,1,0.175126904,0,0.268018018
399,5458.210719002030_sel09_S14.wav,2.10719E+11,S14,104.7360834,380,75.29668093,1,75,509,0,602,0,0,0.128424658,0,NA,0.063237774
400,5458.210719002030_sel09_S5.wav,2.10719E+11,S5,109.6054631,140,87.64517349,1,111,76,0,895,0,140,0.593582888,0,0,0.1025878
401,5458.210719002030_sel14_S6.wav,2.10719E+11,S6,109.7373042,382,83.87808873,1,105,169,0,942,0,0,0.383211679,0,NA,0.086348684
402,5458.210719002030_sel21_S7.wav,2.10719E+11,S7,121.0385219,4947,87.67768549,1,111,75,0,893,0,143,0.596774194,0,0,0.102873031
403,5458.210719002030_sel23_S8.wav,2.10719E+11,S8,108.3570737,802,82.64983204,1,102,207,0,904,0,0,0.330097087,0,NA,0.084089035
404,5458.210719002030_sel26_S15.wav,2.10719E+11,S15,107.98666,244,82.77062392,1,103,203,0,908,0,0,0.336601307,0,NA,0.084843493
405,5458.210719002030_sel27_S16.wav,2.10719E+11,S16,112.604482,125,90.92004809,1,115,17,0,738,0,356,0.871212121,0,0,0.132183908
406,5458.210719002030_sel28_S17.wav,2.10719E+11,S17,108.2985712,222,81.32464972,1,99,251,0,860,0,0,0.282857143,0,NA,0.081818182
407,5458.210720002020_sel01_S1..wav,2.1072E+11,S1,105.7237602,251,77.04496092,1,84,424,0,687,0,0,0.165354331,0,NA,0.070292887
408,5458.210720002020_sel01_S2.wav,2.1072E+11,S2,106.5268916,762,82.69173901,1,103,205,0,906,0,0,0.334415584,0,NA,0.084843493
409,5458.210721002011_sel01_S2.wav,2.10721E+11,S2,105.4752236,808,73.4723156,1,64,605,0,506,0,0,0.095665172,0,NA,0.054468085
410,5458.210721002011_sel02_S1.wav,2.10721E+11,S1,107.8923056,629,80.72712104,1,97,272,0,839,0,0,0.262872629,0,NA,0.080298013
411,5458.210721002011_sel03_S3.wav,2.10721E+11,S3,108.2095088,210,89.22567688,1,113,45,0,818,0,248,0.715189873,0,0,0.115778689
412,5458.210722002002_sel01_S1.wav,2.10722E+11,S1,118.2001731,433,97.40827374,1,63,0,56,408,0,579,1,0.120689655,0,0.225806452
413,5458.210722002002_sel02_S10.wav,2.10722E+11,S10,105.6831356,200,75.02251447,1,73,523,0,588,0,0,0.122483221,0,NA,0.061655405
414,5458.210722002002_sel02_S2.wav,2.10722E+11,S2,115.8721696,144,89.71886772,1,114,36,0,795,0,280,0.76,0,0,0.120634921
415,5458.210722002002_sel04_S11.wav,2.10722E+11,S11,104.594542,130,72.7344322,1,58,647,0,464,0,0,0.082269504,0,NA,0.049615056
416,5458.210722002002_sel04_S3.wav,2.10722E+11,S3,109.8514798,477,77.99295608,1,88,382,0,729,0,0,0.187234043,0,NA,0.073394495
417,5458.210722002002_sel06_S4.wav,2.10722E+11,S4,110.9186499,2904,82.87252971,1,103,200,0,911,0,0,0.339933993,0,NA,0.084843493
418,5458.210722002002_sel08_S5.wav,2.10722E+11,S5,106.2017276,891,74.09320099,1,68,572,0,539,0,0,0.10625,0,NA,0.057675997
419,5458.210722002002_sel16_S8.wav,2.10722E+11,S8,107.3877751,957,73.74694167,1,65,590,0,521,0,0,0.099236641,0,NA,0.055272109
420,5458.210722002002_sel17_S12.wav,2.10722E+11,S12,107.5682938,406,76.565581,1,82,447,0,664,0,0,0.155009452,0,NA,0.068734283
421,5458.210722002002_sel18_S13.wav,2.10722E+11,S13,112.4115864,175,87.01931484,1,110,89,0,926,0,96,0.552763819,0,0,0.097777778
422,5458.210722002002_sel19_S14.wav,2.10722E+11,S14,105.3751807,2960,72.89318702,1,60,638,0,473,0,0,0.085959885,0,NA,0.051238258
423,5458.210723001954_sel02_S3..wav,2.10723E+11,S3,105.3652447,1011,77.74381241,1,87,393,0,718,0,0,0.18125,0,NA,0.072621035
424,5458.210724001945_sel01_S2.wav,2.10724E+11,S2,107.0225766,990,74.34134957,1,69,558,0,553,0,0,0.110047847,0,NA,0.058474576
