"","Begin_Date","Begin_Hour","Maneuver","Not_Assigned","Transit","Notes","SiteID"
"165",2022-01-18,20,0,NA,0,NA,"GEO"
"166",2022-01-18,21,0,NA,0,NA,"GEO"
"167",2022-01-18,22,0,NA,0,NA,"GEO"
"168",2022-01-18,23,0,NA,0,NA,"GEO"
"169",2022-01-19,0,0,NA,0,NA,"GEO"
"170",2022-01-19,1,0,NA,0,NA,"GEO"
"171",2022-01-19,2,0,NA,0,NA,"GEO"
"172",2022-01-19,3,0,0,1,NA,"GEO"
"173",2022-01-19,4,0,NA,0,NA,"GEO"
"174",2022-01-19,5,0,NA,0,NA,"GEO"
"175",2022-01-19,6,1,0,0,"LTSA","GEO"
"176",2022-01-19,7,1,0,0,"LTSA","GEO"
"177",2022-01-19,8,1,0,0,"LTSA","GEO"
"178",2022-01-19,9,0,NA,0,NA,"GEO"
"179",2022-01-19,10,0,NA,0,NA,"GEO"
"180",2022-01-19,11,0,NA,0,NA,"GEO"
"181",2022-01-19,12,0,0,1,NA,"GEO"
"182",2022-01-19,13,0,NA,0,NA,"GEO"
"183",2022-01-19,14,0,NA,0,NA,"GEO"
"184",2022-01-19,15,0,NA,0,NA,"GEO"
"185",2022-01-19,16,0,NA,0,NA,"GEO"
"186",2022-01-19,17,0,NA,0,NA,"GEO"
"187",2022-01-19,18,0,NA,0,NA,"GEO"
"188",2022-01-19,19,0,NA,0,NA,"GEO"
"189",2022-01-19,20,0,NA,0,NA,"GEO"
"190",2022-01-19,21,1,0,1,"LTSA; LTSA","GEO"
"191",2022-01-19,22,0,0,2,"; LTSA","GEO"
"192",2022-01-19,23,0,0,1,NA,"GEO"
"193",2022-01-20,0,0,NA,0,NA,"GEO"
"194",2022-01-20,1,2,0,0,"LTSA; LTSA","GEO"
"195",2022-01-20,2,1,0,0,NA,"GEO"
"196",2022-01-20,3,0,0,1,NA,"GEO"
"197",2022-01-20,4,0,0,1,"LTSA","GEO"
"198",2022-01-20,5,1,0,1,"; Added on review","GEO"
"199",2022-01-20,6,0,NA,0,NA,"GEO"
"200",2022-01-20,7,1,0,0,NA,"GEO"
"201",2022-01-20,8,0,NA,0,NA,"GEO"
"202",2022-01-20,9,1,0,1,"; LTSA","GEO"
"203",2022-01-20,10,0,NA,0,NA,"GEO"
"204",2022-01-20,11,0,NA,0,NA,"GEO"
"205",2022-01-20,12,0,NA,0,NA,"GEO"
"206",2022-01-20,13,0,NA,0,NA,"GEO"
"207",2022-01-20,14,0,NA,0,NA,"GEO"
"208",2022-01-20,15,0,NA,0,NA,"GEO"
"209",2022-01-20,16,0,NA,0,NA,"GEO"
"210",2022-01-20,17,0,NA,0,NA,"GEO"
"211",2022-01-20,18,0,NA,0,NA,"GEO"
"212",2022-01-20,19,0,NA,0,NA,"GEO"
"213",2022-01-20,20,0,NA,0,NA,"GEO"
"214",2022-01-20,21,0,0,1,"LTSA","GEO"
"215",2022-01-20,22,2,0,0,"LTSA; LTSA","GEO"
"216",2022-01-20,23,0,NA,0,NA,"GEO"
"217",2022-01-21,0,0,0,2,NA,"GEO"
"218",2022-01-21,1,1,0,0,"LTSA","GEO"
"219",2022-01-21,2,3,0,0,"; ; ","GEO"
"220",2022-01-21,3,1,0,0,NA,"GEO"
"221",2022-01-21,4,0,NA,0,NA,"GEO"
"222",2022-01-21,5,0,0,2,NA,"GEO"
"223",2022-01-21,6,1,0,0,NA,"GEO"
"224",2022-01-21,7,1,0,0,"LTSA","GEO"
"225",2022-01-21,8,1,0,0,NA,"GEO"
"226",2022-01-21,9,0,NA,0,NA,"GEO"
"227",2022-01-21,10,0,NA,0,NA,"GEO"
"228",2022-01-21,11,0,NA,0,NA,"GEO"
"229",2022-01-21,12,1,0,0,NA,"GEO"
"230",2022-01-21,13,0,NA,0,NA,"GEO"
"231",2022-01-21,14,0,NA,0,NA,"GEO"
"232",2022-01-21,15,0,NA,0,NA,"GEO"
"233",2022-01-21,16,0,NA,0,NA,"GEO"
"234",2022-01-21,17,0,NA,0,NA,"GEO"
"235",2022-01-21,18,0,NA,0,NA,"GEO"
"236",2022-01-21,19,0,NA,0,NA,"GEO"
"237",2022-01-21,20,0,NA,0,NA,"GEO"
"238",2022-01-21,21,1,0,2,"; ; LTSA","GEO"
"239",2022-01-21,22,0,0,2,NA,"GEO"
