"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
13 "Spectrogram 1" 1 30815.214198623 30829.663481332 0 3559 "2019/6/15" "17:50:26.2142" "17:50:40.6635" 14.4493 "TransitA" "n" NA 2019-06-15
1 "Spectrogram 1" 1 13173.45175376 13540.872422125 135.4 2746.6 "2019/6/16" "7:56:25.4518" "8:02:32.8724" 367.4207 "TransitA" "n" NA 2019-06-16
2 "Spectrogram 1" 1 14403.405085615 14512.984432068 870.4 1779.5 "2019/6/16" "8:46:55.4051" "8:48:44.9844" 109.5793 "TransitB" "y" NA 2019-06-16
3 "Spectrogram 1" 1 15016.794013081 15767.854368323 116.1 1953.6 "2019/6/16" "8:57:08.7940" "9:09:39.8544" 751.0604 "TransitB" "n" NA 2019-06-16
4 "Spectrogram 1" 1 16854.250142346 17831.514609689 154.7 1895.6 "2019/6/16" "9:57:45.2501" "10:14:03.5146" 977.2645 "TransitB" "n" NA 2019-06-16
1 "Spectrogram 1" 1 17683.370200114 18000.201563732 96.7 696.3 "2019/6/18" "10:11:34.3702" "10:16:51.2016" 316.8314 "TransitB" "y" NA 2019-06-18
1 "Spectrogram 1" 1 25777.825759995 26006.135646533 967.1 1354 "2019/6/20" "14:56:29.8258" "15:00:17.1356" 228.3099 "TransitB" "n" NA 2019-06-20
1 "Spectrogram 1" 1 25902.604837028 27000.425625285 560.9 909.1 "2019/6/21" "14:58:34.6048" "15:16:51.4256" 1097.8208 "TransitB" "y" NA 2019-06-21
1 "Spectrogram 1" 1 382.693210382 1800.0336009 444.9 696.3 "2019/6/24" "0:53:14.6932" "1:16:52.0336" 1417.3404 "TransitB" "y" NA 2019-06-24
1 "Spectrogram 1" 1 15715.456129265 16199.74235838 106.4 1354 "2019/6/26" "9:08:47.4561" "9:16:51.7424" 484.2862 "TransitB" "y" NA 2019-06-26
2 "Spectrogram 1" 1 29322.672055422 30600.380812902 522.2 1818.2 "2019/6/26" "16:55:33.6721" "17:16:51.3808" 1277.7088 "TransitB" "y" NA 2019-06-26
1 "Spectrogram 1" 1 13569.658977598 13911.692578498 96.7 4497.1 "2019/6/28" "8:03:01.6590" "8:08:43.6926" 342.0336 "TransitA" "n" NA 2019-06-28
2 "Spectrogram 1" 1 21350.699425054 21599.428743038 1470 3172.1 "2019/6/28" "12:12:42.6994" "12:16:51.4287" 248.7293 "TransitB" "y" NA 2019-06-28
1 "Spectrogram 1" 1 14403.371463882 14594.158019355 19.3 1276.6 "2019/6/29" "8:46:55.3715" "8:50:05.1580" 190.7866 "TransitB" "y" NA 2019-06-29
2 "Spectrogram 1" 1 24262.952662285 25199.893549977 96.7 4700.2 "2019/6/29" "14:01:14.9527" "14:16:51.8935" 936.9409 "TransitA" "y" NA 2019-06-29
1 "Spectrogram 1" 1 18791.630348437 19800.067201799 96.7 7872.3 "2019/6/30" "11:00:03.6303" "11:16:51.0672" 1008.4369 "TransitA" "y" NA 2019-06-30
2 "Spectrogram 1" 1 19803.528601807 20466.5043125 116.1 3617 "2019/6/30" "11:46:55.5286" "11:57:57.5043" 662.9757 "TransitA" "y" NA 2019-06-30
1 "Spectrogram 1" 1 22412.901051286 22679.182308663 773.7 928.4 "2019/7/1" "13:00:24.9011" "13:04:50.1823" 266.2813 "TransitB" "n" NA 2019-07-01
2 "Spectrogram 1" 1 23403.606711847 24100.779077033 444.9 1528 "2019/7/1" "13:46:55.6067" "13:58:32.7791" 697.1724 "TransitB" "y" NA 2019-07-01
3 "Spectrogram 1" 1 30679.605468912 31169.749836821 396.6 6811.2 "2019/7/1" "17:48:10.6055" "17:56:21.7498" 490.1444 "TransitA" "n" NA 2019-07-01
1 "Spectrogram 1" 1 2919.056214674 2927.736985293 38.7 1208.9 "2019/7/2" "2:05:30.0562" "2:05:39.7370" 8.6808 "TransitB" "n" NA 2019-07-02
1 "Spectrogram 1" 1 17229.34909106 17982.414418041 135.4 3394.6 "2019/7/8" "10:04:00.3491" "10:16:34.4144" 753.0653 "TransitA" "n" NA 2019-07-08
1 "Spectrogram 1" 1 14403.276257986 14913.358395833 96.7 1199.2 "2019/7/9" "8:46:54.2763" "8:55:25.3584" 510.0821 "TransitB" "y" NA 2019-07-09
2 "Spectrogram 1" 1 15640.13500783 16199.949560581 406.2 715.7 "2019/7/9" "9:07:31.1350" "9:16:51.9496" 559.8146 "TransitB" "y" NA 2019-07-09
3 "Spectrogram 1" 1 16203.455490562 17999.792763327 425.5 2901.4 "2019/7/9" "9:46:55.4555" "10:16:51.7928" 1796.3373 "TransitB" "y" NA 2019-07-09
4 "Spectrogram 1" 1 18003.825121292 18908.137493699 386.8 735 "2019/7/9" "10:46:55.8251" "11:01:59.1375" 904.3124 "TransitB" "y" NA 2019-07-09
5 "Spectrogram 1" 1 20397.276257986 20658.438679696 116.1 1237.9 "2019/7/9" "11:56:48.2763" "12:01:10.4387" 261.1624 "TransitB" "n" NA 2019-07-09
6 "Spectrogram 1" 1 21603.556293261 21852.924049173 444.9 696.3 "2019/7/9" "12:46:55.5563" "12:51:04.9240" 249.3678 "TransitB" "y" NA 2019-07-09
7 "Spectrogram 1" 1 23403.701904104 25199.703147039 67.7 23559.7 "2019/7/9" "13:46:55.7019" "14:16:51.7031" 1796.0012 "TransitA+Maneuver" "y" NA 2019-07-09
1 "Spectrogram 1" 1 16754.886115238 16836.093324258 773.7 2707.9 "2019/7/10" "9:56:06.8861" "9:57:27.0933" 81.2072 "TransitB" "n" NA 2019-07-10
2 "Spectrogram 1" 1 17512.241441804 17702.915987334 154.7 1818.2 "2019/7/10" "10:08:43.2414" "10:11:54.9160" 190.6745 "TransitB" "n" NA 2019-07-10
3 "Spectrogram 1" 1 18645.233352313 19108.01367228 764 3607.4 "2019/7/10" "10:57:36.2334" "11:05:19.0137" 462.7803 "TransitB" "n" NA 2019-07-10
4 "Spectrogram 1" 1 24069.953907255 24174.683204405 2243.7 2669.2 "2019/7/10" "13:58:01.9539" "13:59:46.6832" 104.7293 "TransitB" "n" NA 2019-07-10
5 "Spectrogram 1" 1 27003.763488267 27597.181024061 145.1 4980.7 "2019/7/10" "15:46:55.7635" "15:56:48.1810" 593.4175 "TransitA" "y" NA 2019-07-10
1 "Spectrogram 1" 1 12505.810823947 12600.123196354 1295.9 4255.3 "2019/7/12" "7:15:17.8108" "7:16:51.1232" 94.3124 "TransitB" "y" "" 2019-07-12
2 "Spectrogram 1" 1 14403.517095558 15493.049147998 193.4 889.7 "2019/7/12" "8:46:55.5171" "9:05:04.0491" 1089.5321 "TransitB" "y" "" 2019-07-12
3 "Spectrogram 1" 1 16203.472308248 17263.198468938 38.7 23787.2 "2019/7/12" "9:46:55.4723" "10:04:34.1985" 1059.7262 "TransitA+Maneuver" "y" "chain rattling" 2019-07-12
4 "Spectrogram 1" 1 19936.741707789 20430.470393889 58 8336.6 "2019/7/12" "11:49:08.7417" "11:57:21.4704" 493.7287 "TransitA+Maneuver" "n" "" 2019-07-12
1 "Spectrogram 1" 1 588.601108224 1799.809581013 251.5 2843.3 "2019/7/13" "0:56:40.6011" "1:16:51.8096" 1211.2085 "TransitA" "y" "" 2019-07-13
2 "Spectrogram 1" 1 15728.436393409 16200.099120644 48.4 9864.6 "2019/7/13" "9:09:00.4364" "9:16:51.0991" 471.6627 "TransitA+Maneuver" "y" "" 2019-07-13
3 "Spectrogram 1" 1 16203.488601807 17085.426888612 9.7 9903.3 "2019/7/13" "9:46:55.4886" "10:01:36.4269" 881.9383 "TransitA+Maneuver" "y" "" 2019-07-13
4 "Spectrogram 1" 1 17341.358318878 17876.306455844 38.7 3675 "2019/7/13" "10:05:52.3583" "10:14:47.3065" 534.9481 "TransitA+Maneuver" "n" "probably same as previous" 2019-07-13
1 "Spectrogram 1" 1 9193.810761447 9467.70869498 0 7030 "2019/7/14" "5:50:05.8108" "5:54:39.7087" 273.8979 "TransitA+Maneuver" "n" NA 2019-07-14
2 "Spectrogram 1" 1 16648.706199647 16872.759708333 29 11054.2 "2019/7/14" "9:54:20.7062" "9:58:04.7597" 224.0535 "TransitA+Maneuver" "n" NA 2019-07-14
3 "Spectrogram 1" 1 17616.001782021 17785.954488008 43.5 9942 "2019/7/14" "10:10:27.0018" "10:13:17.9545" 169.9527 "TransitA+Maneuver" "n" NA 2019-07-14
4 "Spectrogram 1" 1 18003.209011875 18387.694381352 29 8549.3 "2019/7/14" "10:46:54.2090" "10:53:19.6944" 384.4854 "TransitA+Maneuver" "y" NA 2019-07-14
5 "Spectrogram 1" 1 18909.089523491 19076.129970947 24.2 12238.9 "2019/7/14" "11:02:00.0895" "11:04:47.1300" 167.0404 "TransitA+Maneuver" "n" NA 2019-07-14
6 "Spectrogram 1" 1 19373.80763423 19628.809509049 27.4 9903.3 "2019/7/14" "11:09:45.8076" "11:14:00.8095" 255.0019 "TransitA+Maneuver" "n" NA 2019-07-14
7 "Spectrogram 1" 1 19891.6744319 20541.281769252 24.2 9942 "2019/7/14" "11:48:23.6744" "11:59:12.2818" 649.6073 "TransitA+Maneuver" "n" NA 2019-07-14
1 "Spectrogram 1" 1 16203.337821316 17947.76957794 19.3 9729.2 "2019/7/15" "9:46:54.3378" "10:15:59.7696" 1744.4318 "TransitA+Maneuver" "y" NA 2019-07-15
2 "Spectrogram 1" 1 18003.360131638 18662.493903353 9.7 4922.6 "2019/7/15" "10:46:54.3601" "10:57:54.4939" 659.1338 "TransitA+Maneuver" "y" NA 2019-07-15
3 "Spectrogram 1" 1 18846.996611414 19121.633681407 27.4 8974.9 "2019/7/15" "11:00:58.9966" "11:05:33.6337" 274.6371 "TransitA+Maneuver" "n" NA 2019-07-15
1 "Spectrogram 1" 1 22376.497819656 22400.019907786 2495.2 2766 "2019/7/16" "12:59:48.4978" "13:00:11.0199" 23.5221 "TransitB" "n" NA 2019-07-16
2 "Spectrogram 1" 1 23674.738018526 23967.67764245 38.7 10348.2 "2019/7/16" "13:51:26.7380" "13:56:19.6776" 292.9396 "CPA+Maneuver" "n" NA 2019-07-16
3 "Spectrogram 1" 1 24067.288103933 24684.58600551 27.4 2714.9 "2019/7/16" "13:57:58.2881" "14:08:16.5860" 617.2979 "TransitA+Maneuver" "n" NA 2019-07-16
4 "Spectrogram 1" 1 28973.492049367 29005.862923032 1412 1644.1 "2019/7/16" "16:49:44.4920" "16:50:17.8629" 32.3709 "TransitB" "n" NA 2019-07-16
1 "Spectrogram 1" 1 17604.537635229 17819.74235838 19.3 9942 "2019/7/17" "10:10:16.5376" "10:13:51.7424" 215.2047 "TransitA+Maneuver" "n" NA 2019-07-17
2 "Spectrogram 1" 1 19750.878018526 19800.162393655 29 8800.8 "2019/7/17" "11:16:02.8780" "11:16:51.1624" 49.2844 "TransitA+Maneuver" "y" NA 2019-07-17
1 "Spectrogram 1" 1 14676.776591164 14737.710000415 174.1 4371.4 "2019/7/18" "8:51:28.7766" "8:52:29.7100" 60.9334 "TransitA" "n" NA 2019-07-18
2 "Spectrogram 1" 1 14923.153700334 15394.222756119 96.7 4874.3 "2019/7/18" "8:55:34.1537" "9:03:25.2228" 471.0691 "TransitA" "n" NA 2019-07-18
3 "Spectrogram 1" 1 24233.880511616 25200.168004499 1276.6 3249.5 "2019/7/18" "14:00:45.8805" "14:16:51.1680" 966.2875 "TransitB" "y" NA 2019-07-18
1 "Spectrogram 1" 1 11801.660220533 12197.268196147 135.4 2930.4 "2019/7/20" "7:03:33.6602" "7:10:08.2682" 395.608 "TransitA" "n" NA 2019-07-20
2 "Spectrogram 1" 1 15182.619172436 16100.596757947 48.4 3849.1 "2019/7/20" "8:59:54.6192" "9:15:12.5968" 917.9776 "TransitA+Maneuver" "n" NA 2019-07-20
3 "Spectrogram 1" 1 16203.791537622 17999.925785729 77.4 9477.8 "2019/7/20" "9:46:55.7915" "10:16:51.9258" 1796.1342 "CPA+Maneuver" "y" NA 2019-07-20
4 "Spectrogram 1" 1 18003.734123807 18907.150416667 77.4 9671.2 "2019/7/20" "10:46:55.7341" "11:01:58.1504" 903.4163 "CPA+Maneuver" "y" NA 2019-07-20
5 "Spectrogram 1" 1 19181.866041537 19457.589755899 61.5 3907.2 "2019/7/20" "11:06:33.8660" "11:11:09.5898" 275.7237 "TransitA" "n" NA 2019-07-20
6 "Spectrogram 1" 1 21603.543683987 22058.740949531 1470 1876.2 "2019/7/20" "12:46:55.5437" "12:54:30.7409" 455.1973 "TransitB" "y" NA 2019-07-20
7 "Spectrogram 1" 1 25879.053321938 26009.914557651 54.7 6305.6 "2019/7/20" "14:58:10.0533" "15:00:21.9146" 130.8612 "TransitA+Maneuver" "n" NA 2019-07-20
8 "Spectrogram 1" 1 28115.578527821 28124.87535313 1450.7 2417.8 "2019/7/20" "16:05:26.5785" "16:05:36.8754" 9.2968 "TransitB" "n" NA 2019-07-20
9 "Spectrogram 1" 1 29466.273001971 29615.806276512 522.2 773.7 "2019/7/20" "16:57:57.2730" "17:00:27.8063" 149.5333 "TransitB" "n" NA 2019-07-20
10 "Spectrogram 1" 1 39186.273001971 39224.020352922 1876.2 2166.3 "2019/7/20" "22:09:57.2730" "22:10:35.0204" 37.7474 "TransitB" "n" NA 2019-07-20
1 "Spectrogram 1" 1 9464.574216942 10068.632697366 135.4 2901.4 "2019/7/21" "5:54:36.5742" "6:04:40.6327" 604.0585 "TransitB" "n" NA 2019-07-21
2 "Spectrogram 1" 1 16203.311604763 17274.485108717 135.4 5087.9 "2019/7/21" "9:46:54.3116" "10:04:46.4851" 1071.1735 "TransitA" "y" NA 2019-07-21
3 "Spectrogram 1" 1 17633.891528443 17919.046430046 116.1 3056.1 "2019/7/21" "10:10:45.8915" "10:15:30.0464" 285.1549 "TransitB" "n" NA 2019-07-21
4 "Spectrogram 1" 1 21865.694790617 23314.106701955 116.1 5222.4 "2019/7/21" "12:51:17.6948" "13:15:25.1067" 1448.4119 "TransitA" "n" NA 2019-07-21
1 "Spectrogram 1" 1 11264.566884386 11426.230854556 67.7 1566.7 "2019/7/22" "6:54:36.5669" "6:57:18.2309" 161.664 "TransitB" "n" NA 2019-07-22
2 "Spectrogram 1" 1 13295.29620237 13986.756060439 41 5744.7 "2019/7/22" "7:58:27.2962" "8:09:58.7561" 691.4599 "TransitA+Maneuver" "n" NA 2019-07-22
3 "Spectrogram 1" 1 14403.309895483 15401.744242144 77.4 1354 "2019/7/22" "8:46:55.3099" "9:03:33.7442" 998.4343 "TransitB" "y" NA 2019-07-22
4 "Spectrogram 1" 1 16075.506529143 16200.095208022 58 1547.4 "2019/7/22" "9:14:47.5065" "9:16:51.0952" 124.5887 "TransitB" "y" NA 2019-07-22
5 "Spectrogram 1" 1 16203.455506326 16698.976351522 96.7 4352 "2019/7/22" "9:46:55.4555" "9:55:10.9764" 495.5208 "TransitB" "y" NA 2019-07-22
6 "Spectrogram 1" 1 16959.578723514 17290.377708333 58 3907.2 "2019/7/22" "9:59:31.5787" "10:05:02.3777" 330.799 "TransitA" "n" NA 2019-07-22
7 "Spectrogram 1" 1 17769.802743401 17885.284995125 19.3 4932.3 "2019/7/22" "10:13:01.8027" "10:14:56.2850" 115.4823 "TransitA" "n" NA 2019-07-22
8 "Spectrogram 1" 1 18003.489107226 18125.165527575 77.4 2591.9 "2019/7/22" "10:46:55.4891" "10:48:56.1655" 121.6764 "TransitB" "y" NA 2019-07-22
9 "Spectrogram 1" 1 18272.380215036 18615.085875596 116.1 7911 "2019/7/22" "10:51:24.3802" "10:57:06.0859" 342.7057 "TransitA" "n" NA 2019-07-22
10 "Spectrogram 1" 1 23522.130051856 24311.408212313 290.1 3713.7 "2019/7/22" "13:48:53.1301" "14:02:02.4082" 789.2782 "TransitA" "n" NA 2019-07-22
1 "Spectrogram 1" 1 12469.710000415 12599.451136694 2224.4 2901.4 "2019/7/23" "7:14:41.7100" "7:16:51.4511" 129.7411 "TransitB" "y" NA 2019-07-23
2 "Spectrogram 1" 1 12603.371484715 13623.53576041 406.2 1334.6 "2019/7/23" "7:46:55.3715" "8:03:55.5358" 1020.1643 "TransitB" "y" NA 2019-07-23
3 "Spectrogram 1" 1 13992.373359534 14181.031726081 135.4 2147 "2019/7/23" "8:10:04.3734" "8:13:12.0317" 188.6584 "TransitA" "n" NA 2019-07-23
4 "Spectrogram 1" 1 14433.121342369 14739.838189341 193.4 6866.5 "2019/7/23" "8:47:24.1213" "8:52:31.8382" 306.7168 "TransitA" "n" NA 2019-07-23
5 "Spectrogram 1" 1 15269.89171886 15698.581813148 96.7 8239.8 "2019/7/23" "9:01:21.8917" "9:08:30.5818" 428.6901 "TransitA+Maneuver" "n" NA 2019-07-23
6 "Spectrogram 1" 1 16027.174220831 16048.904149865 135.4 4042.6 "2019/7/23" "9:13:58.1742" "9:14:20.9041" 21.7299 "TransitA" "n" NA 2019-07-23
7 "Spectrogram 1" 1 16203.847523426 16799.606081622 135.4 8375.2 "2019/7/23" "9:46:55.8475" "9:56:51.6061" 595.7586 "TransitA+Maneuver" "y" NA 2019-07-23
8 "Spectrogram 1" 1 17183.531401382 17216.574334708 174.1 5473.9 "2019/7/23" "10:03:15.5314" "10:03:48.5743" 33.0429 "TransitA" "n" NA 2019-07-23
9 "Spectrogram 1" 1 17623.159284783 17664.378943982 290.1 3384.9 "2019/7/23" "10:10:34.1593" "10:11:16.3789" 41.2197 "TransitB" "n" NA 2019-07-23
10 "Spectrogram 1" 1 18003.500286351 19800.173588947 58 3926.5 "2019/7/23" "10:46:55.5003" "11:16:51.1736" 1796.6733 "TransitA" "y" NA 2019-07-23
11 "Spectrogram 1" 1 21780.386422423 22014.856855852 135.4 4042.6 "2019/7/23" "12:49:51.3864" "12:53:46.8569" 234.4704 "TransitA" "n" NA 2019-07-23
12 "Spectrogram 1" 1 24350.656493388 24765.048517774 451.3 670.2 "2019/7/23" "14:02:42.6565" "14:09:36.0485" 414.392 "TransitB" "n" NA 2019-07-23
13 "Spectrogram 1" 1 25005.713119827 25200.308013379 174.1 2959.4 "2019/7/23" "14:13:37.7131" "14:16:51.3080" 194.5949 "TransitA+Maneuver" "y" NA 2019-07-23
1 "Spectrogram 1" 1 23696.579957504 23912.456740316 1102.5 1431.3 "2019/7/24" "13:51:48.5800" "13:55:23.4567" 215.8768 "TransitB" "n" NA 2019-07-24
1 "Spectrogram 1" 1 18384.63098032 19279.086477702 0 5299.8 "2019/7/26" "10:53:16.6310" "11:08:10.0865" 894.4555 "TransitA+Maneuver" "n" NA 2019-07-26
2 "Spectrogram 1" 1 21957.927805629 22015.94895635 19.3 8104.4 "2019/7/26" "12:52:49.9278" "12:53:47.9490" 58.0212 "TransitA+Maneuver" "n" NA 2019-07-26
3 "Spectrogram 1" 1 22229.955191856 22414.693210382 19.3 6634.4 "2019/7/26" "12:57:21.9552" "13:00:26.6932" 184.738 "TransitA+Maneuver" "n" NA 2019-07-26
4 "Spectrogram 1" 1 36948.8811435 36970.835092421 19.3 1354 "2019/7/26" "21:02:40.8811" "21:03:01.8351" 21.9539 "TransitB" "n" NA 2019-07-26
1 "Spectrogram 1" 1 10922.678896806 11086.325424225 72.5 7543.5 "2019/7/27" "6:48:54.6789" "6:51:38.3254" 163.6465 "CPA+Maneuver" "n" NA 2019-07-27
2 "Spectrogram 1" 1 11537.154301973 11761.80148211 109.4 7388.8 "2019/7/27" "6:59:08.1543" "7:02:53.8015" 224.6472 "CPA" "n" NA 2019-07-27
3 "Spectrogram 1" 1 13603.390772039 14171.046020833 38.7 5357.8 "2019/7/27" "8:03:35.3908" "8:13:02.0460" 567.6552 "TransitA+Maneuver" "n" NA 2019-07-27
4 "Spectrogram 1" 1 14614.146212482 14723.725558935 38.7 4042.6 "2019/7/27" "8:50:25.1462" "8:52:15.7256" 109.5793 "TransitA+Maneuver" "n" NA 2019-07-27
5 "Spectrogram 1" 1 15164.585551714 15901.521446834 19.3 6170.2 "2019/7/27" "8:59:36.5856" "9:11:53.5214" 736.9359 "TransitA+Maneuver" "n" NA 2019-07-27
6 "Spectrogram 1" 1 16107.350956467 16200.095189665 560.9 1972.9 "2019/7/27" "9:15:19.3510" "9:16:51.0952" 92.7442 "TransitB" "y" NA 2019-07-27
7 "Spectrogram 1" 1 16203.343478026 17899.80148211 19.3 9961.3 "2019/7/27" "9:46:55.3435" "10:15:11.8015" 1696.458 "CPA+Maneuver" "y" NA 2019-07-27
8 "Spectrogram 1" 1 18003.617288361 18226.102657838 77.4 7040.6 "2019/7/27" "10:46:55.6173" "10:50:37.1027" 222.4854 "TransitA+Maneuver" "y" NA 2019-07-27
