"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
1 "Spectrogram 1" 1 36136.788809252 36692.552776333 567.951 4602.617 "2020/9/14" "14:37:14.7888" "14:46:30.5528" 555.764 "TransitA+Maneuver" NA "intresting looking vessel, NO SOUNDCLIP BC AMBIENT THROUGHOUT" "2020/9/14"
2 "Spectrogram 1" 1 37690.347808631 38173.440976669 425.963 2601.348 "2020/9/14" "15:03:07.3478" "15:11:11.4410" 483.0932 "TransitB" NA "" "2020/9/14"
1 "Spectrogram 1" 1 30758.627329736 40677.521735404 50.302 9428.09 "2020/9/20" "13:06:34.6273" "15:51:53.5217" 9918.8944 "TransitA+Maneuver" NA "Ms: 14:26:11, 29:31, 31:52, 15:51:24, could be one long TB and multiple TA + Ms during this. Self noise also occuring" "2020/9/20"
2 "Spectrogram 1" 1 40982.031045316 43489.316751747 101.626 9219.5 "2020/9/20" "15:56:57.0310" "16:38:44.3168" 2507.2857 "TransitA+Maneuver" NA "M at 15:58:11" "2020/9/20"
3 "Spectrogram 1" 1 69370.211176165 72681.627313263 91.463 21512.2 "2020/9/20" "23:50:03.2112" "0:45:14.6273" 3311.4161 "TransitA" NA "0:17:00" "2020/9/20"
1 "Spectrogram 1" 1 52339.577648874 56553.434778623 503.023 3439.024 "2020/9/21" "19:06:02.5776" "20:16:16.4348" 4213.8571 "TransitA" "" "" "2020/9/21"
4 "Spectrogram 1" 1 42109.229801022 47492.62731404 129.086 2758.621 "2020/9/21" "16:15:33.2298" "17:45:15.6273" 5383.3975 "TransitA" "" "LTSA" "2020/9/21"
2 "Spectrogram 1" 1 73283.031036568 77467.192530474 121.704 574.884 "2020/9/22" "0:55:05.0310" "2:04:49.1925" 4184.1615 "TransitB" "" "NO SOUNDCLIP AMBIENT THROUGHOUT" "2020/9/21"
3 "Spectrogram 1" 1 84394.639739557 86394.782710041 136.535 2371.395 "2020/9/22" "4:00:17.6397" "4:33:37.7827" 2000.143 "TransitB" "yes" "" "2020/9/21"
1 "Spectrogram 1" 1 1.56521721 981.614886969 423.977 2540.65 "2020/9/22" "4:33:37.5652" "4:49:57.6149" 980.0497 "TransitB" "yes" "" "2020/9/22"
2 "Spectrogram 1" 1 44549.484467133 51485.968919449 273.07 4288.618 "2020/9/22" "16:56:03.4845" "18:51:39.9689" 6936.4845 "TransitA" "" "" "2020/9/22"
3 "Spectrogram 1" 1 71860.285713095 79513.639745807 309 549.732 "2020/9/23" "0:31:12.2857" "2:38:45.6397" 7653.354 "TransitB" "" "NO SOUNDCLIP BC AMBIENT THROUGHOUT" "2020/9/22"
4 "Spectrogram 1" 1 82869.335492378 86389.732994203 21.596 5403.905 "2020/9/23" "3:34:41.3355" "4:33:21.7330" 3520.3975 "TransitA" "yes" "" "2020/9/22"
1 "Spectrogram 1" 1 0 3944.273272218 86.233 3621.766 "2020/9/23" "4:33:26.0000" "5:39:10.2733" 3944.2733 "TransitA" "yes" NA "2020/9/23"
2 "Spectrogram 1" 1 33560.080741744 39914.701860611 436.992 3377.441 "2020/9/23" "13:52:44.0807" "15:38:39.7019" 6354.6211 "TransitA" "" NA "2020/9/23"
3 "Spectrogram 1" 1 40474.577633087 40675.372659653 164.944 2967.836 "2020/9/23" "15:47:58.5776" "15:51:19.3727" 200.795 "TransitB" "" NA "2020/9/23"
4 "Spectrogram 1" 1 43638.826086051 56632.366446506 186.458 4915.254 "2020/9/23" "16:40:42.8261" "20:17:15.3664" 12993.5404 "TransitA" "" NA "2020/9/23"
5 "Spectrogram 1" 1 71561.968936348 79556.602481509 273.07 1537.814 "2020/9/24" "0:26:04.9689" "2:39:19.6025" 7994.6335 "TransitB" "" NA "2020/9/23"
1 "Spectrogram 1" 1 3547.863350349 10216.509315554 323.372 2586.976 "2020/9/24" "5:32:23.8634" "7:23:32.5093" 6668.646 "TransitA" NA "" "2020/9/24"
2 "Spectrogram 1" 1 15092.944087927 15458.757747684 352.116 2784.553 "2020/9/24" "8:44:48.9441" "8:50:54.7577" 365.8137 "TransitA+Maneuver" NA "M at 8:44:49" "2020/9/24"
3 "Spectrogram 1" 1 16346.608694656 17270.31054485 59.285 12845.528 "2020/9/24" "9:05:42.6087" "9:21:06.3105" 923.7019 "TransitA+Maneuver" NA "M at 9:17:20, 9:18:03, 19:18:50" "2020/9/24"
4 "Spectrogram 1" 1 37030.757754982 37634.931673098 35 984.488 "2020/9/24" "14:50:26.7578" "15:00:30.9317" 604.1739 "TransitB" NA "" "2020/9/24"
5 "Spectrogram 1" 1 48112.757749767 59676.043460779 142.276 2479.675 "2020/9/24" "17:55:06.7577" "21:07:49.0435" 11563.2857 "TransitA" NA "TA most obvious ~ 19:37" "2020/9/24"
7 "Spectrogram 1" 1 22437.913036775 22540.881968957 20.284 6997.972 "2020/9/24" "10:47:13.9130" "10:48:56.8820" 102.9689 "TransitA+Maneuver" NA "LTSA" "2020/9/24"
8 "Spectrogram 1" 1 27951.360235443 34398.267069475 81.136 3306.288 "2020/9/24" "12:19:06.3602" "14:06:33.2671" 6446.9068 "TransitA" NA "LTSA" "2020/9/24"
9 "Spectrogram 1" 1 43109.37887905 46986.813643465 60.852 3620.69 "2020/9/24" "16:31:44.3789" "17:36:20.8136" 3877.4348 "TransitA" NA "LTSA" "2020/9/24"
6 "Spectrogram 1" 1 83447.534143142 85982.850919889 203.252 2989.395 "2020/9/25" "3:43:59.5341" "4:26:15.8509" 2535.3168 "TransitB" NA "" "2020/9/24"
1 "Spectrogram 1" 1 2723.925463069 7230.968925932 548.78 3434.959 "2020/9/25" "5:18:28.9255" "6:33:35.9689" 4507.0435 "TransitB" NA "" "2020/9/25"
2 "Spectrogram 1" 1 18632.465836025 18973.627326656 63.516 7601.626 "2020/9/25" "9:44:54.4658" "9:50:35.6273" 341.1615 "TransitA+Maneuver" NA "" "2020/9/25"
3 "Spectrogram 1" 1 19797.515524534 20561.341598085 86.233 8077.114 "2020/9/25" "10:04:19.5155" "10:17:03.3416" 763.8261 "TransitA+Maneuver" NA "" "2020/9/25"
4 "Spectrogram 1" 1 32994.13043442 34174.19254089 594.512 2644.464 "2020/9/25" "13:44:15.1304" "14:03:55.1925" 1180.0621 "TransitA" NA "" "2020/9/25"
5 "Spectrogram 1" 1 9948.223596209 12003.354018129 344.828 2373.225 "2020/9/25" "7:20:10.2236" "7:54:25.3540" 2055.1304 "TransitB" NA "LTSA" "2020/9/25"
6 "Spectrogram 1" 1 27567.074532764 28753.956514221 645.432 1277.89 "2020/9/25" "12:13:49.0745" "12:33:36.9565" 1186.882 "TransitB" NA "LTSA" "2020/9/25"
7 "Spectrogram 1" 1 29620.639737474 29957.720481302 279.687 1929.125 "2020/9/25" "12:48:01.6397" "12:53:38.7205" 337.0807 "TransitB" NA "LTSA" "2020/9/25"
10 "Spectrogram 1" 1 41448.167700802 46994.515522451 81.136 2900.609 "2020/9/25" "16:05:09.1677" "17:37:35.5155" 5546.3478 "TransitA" NA "LTSA" "2020/9/25"
1 "Spectrogram 1" 1 39151.987569539 39581.080743828 934.186 1199.187 "2020/9/26" "11:38:30.9876" "11:45:39.0807" 429.0932 "TransitB" NA NA "2020/9/26"
2 "Spectrogram 1" 1 57049.298121273 58541.844719876 1199.187 3943.089 "2020/9/26" "16:36:46.2981" "17:01:39.8447" 1492.5466 "TransitA" NA NA "2020/9/26"
1 "Spectrogram 1" 1 0 2003.888180021 467.093 2500 "2020/9/27" "0:45:50.0000" "1:19:13.8882" 2003.8882 "TransitB" "yes" "" "2020/9/27"
2 "Spectrogram 1" 1 14596.031038652 21832.701852277 452.721 1971.545 "2020/9/27" "4:49:06.0310" "6:49:41.7019" 7236.6708 "TransitB" "" "" "2020/9/27"
3 "Spectrogram 1" 1 30888.975149495 52733.888194604 21.514 5304.878 "2020/9/27" "9:20:37.9751" "15:24:41.8882" 21844.913 "TransitA" "" "TA most obvious at 09:42:00" "2020/9/27"
4 "Spectrogram 1" 1 46782.763972528 46817.53415484 1250.372 3866.092 "2020/9/27" "13:45:30.7640" "13:46:05.5342" 34.7702 "TransitA+Maneuver" "" "LTSA" "2020/9/27"
5 "Spectrogram 1" 1 81604.10600185 86395.7213125 452.721 582.07 "2020/9/27" "23:25:50.1060" "0:45:41.7213" 4791.6153 "TransitB" "yes" "" "2020/9/27"
6 "Spectrogram 1" 1 34762.024842171 34918.993768103 1947.262 7423.935 "2020/9/27" "10:25:10.0248" "10:27:47.9938" 156.9689 "TransitA+Maneuver" "" "LTSA" "2020/9/27"
7 "Spectrogram 1" 1 42574.596262112 43338.534155642 1376.922 4331.567 "2020/9/27" "12:35:23.5963" "12:48:06.5342" 763.9379 "TransitA+Maneuver" "" "LTSA" "2020/9/27"
1 "Spectrogram 1" 1 0 1813.416145432 43.191 9658.537 "2020/9/28" "0:45:41.0000" "1:15:54.4161" 1813.4161 "TransitA" "yes" "TA most obvious at 0:53:00" "2020/9/28"
2 "Spectrogram 1" 1 41858.894401501 47537.391294928 142.276 13969.671 "2020/9/28" "12:23:18.8944" "13:57:56.3913" 5678.4969 "CPA" "" "CPA at 13:45:00" "2020/9/28"
3 "Spectrogram 1" 1 80448.024835921 86395.262645833 152.439 5878.049 "2020/9/28" "23:06:25.0248" "0:45:33.2626" 5947.2378 "TransitA" "yes" "TA most obvious 0:11:30" "2020/9/28"
1 "Spectrogram 1" 1 0 3417.204967184 457.317 2601.626 "2020/9/29" "0:45:32.0000" "1:42:29.2050" 3417.205 "TransitA" "yes" "(continued from previous day)" "2020/9/29"
2 "Spectrogram 1" 1 8228.583844863 8321.043473279 2134.146 2317.073 "2020/9/29" "3:02:40.5838" "3:04:13.0435" 92.4596 "TransitB" "" "" "2020/9/29"
3 "Spectrogram 1" 1 29681.62732368 30867.335404645 1361.789 7387.254 "2020/9/29" "9:00:12.6273" "9:19:58.3354" 1185.7081 "TransitA+Maneuver" "" "M = 09:06:47, 09:09:03" "2020/9/29"
4 "Spectrogram 1" 1 32206.658370665 49533.378868634 457.317 9004.065 "2020/9/29" "9:42:17.6584" "14:31:02.3789" 17326.7205 "TransitA+Maneuver" "" "M = 11:14:20, 11:15:54, 11:41:04, 12:37:13, 12:41:20, 12:44:23, 13:02:39, 13:33:45, 13:52:55" "2020/9/29"
5 "Spectrogram 1" 1 50089.217376812 54105.12420669 121.704 13861.789 "2020/9/29" "14:40:18.2174" "15:47:14.1242" 4015.9068 "CPA+Maneuver" "" "M = 15:24:59, 15:26:58, cpa at 14:46:30" "2020/9/29"
6 "Spectrogram 1" 1 54774.167696636 55140.652163768 497.967 3593.022 "2020/9/29" "15:58:23.1677" "16:04:29.6522" 366.4845 "TransitA+Maneuver" "" "" "2020/9/29"
7 "Spectrogram 1" 1 71308.819872904 74449.42856131 869.511 2040.837 "2020/9/29" "20:33:56.8199" "21:26:17.4286" 3140.6087 "TransitB" "" "unable to get clean soundclip" "2020/9/29"
8 "Spectrogram 1" 1 74913.82607016 77281.795016149 927 2371.395 "2020/9/29" "21:34:01.8261" "22:13:29.7950" 2367.9689 "TransitB" "" "" "2020/9/29"
