"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
53 "Spectrogram 1" 1 2962828.32063054 2981203.29153172 415.02 1031.621 "2019/10/29" "10:55:39.3206" "16:01:53.2915" 18374.9709 "TransitB" NA "" 2019-09-25
54 "Spectrogram 1" 1 3011697.29880643 3016270.2406088 60.789 12409.305 "2019/10/30" "0:30:06.2988" "1:46:19.2406" 4572.9418 "TransitA" NA "" 2019-09-25
55 "Spectrogram 1" 1 3049343.55342106 3067056.47172695 423.426 1001.968 "2019/10/30" "10:57:30.5534" "15:52:41.4717" 17712.9183 "TransitB" NA "" 2019-09-25
56 "Spectrogram 1" 1 3135963.44933844 3153059.28034788 410.849 972.621 "2019/10/31" "11:01:05.4493" "15:46:01.2803" 17095.831 "TransitB" NA "" 2019-09-25
57 "Spectrogram 1" 1 3222426.72354042 3239762.38946844 431.81 981.006 "2019/11/1" "11:02:03.7235" "15:50:59.3895" 17335.6659 "TransitB" NA "" 2019-09-25
58 "Spectrogram 1" 1 3309019.8701633 3325343.58755781 419.233 976.814 "2019/11/2" "11:05:12.8702" "15:37:16.5876" 16323.7174 "TransitB" NA "" 2019-09-25
59 "Spectrogram 1" 1 3395015.64688424 3411965.26299731 427.618 939.083 "2019/11/3" "10:58:23.6469" "15:40:53.2630" 16949.6161 "TransitB" NA "" 2019-09-25
60 "Spectrogram 1" 1 3436410.36361632 3438452.77270674 128 3404 "2019/11/3" "22:28:15.3636" "23:02:18.7727" 2042.4091 "TransitA" NA "" 2019-09-25
61 "Spectrogram 1" 1 3481648.18179803 3497905.95454268 419.233 968.429 "2019/11/4" "11:02:11.1818" "15:33:08.9545" 16257.7727 "TransitB" NA "" 2019-09-25
62 "Spectrogram 1" 1 3518521.66665393 3528390.30301623 758.812 821.697 "2019/11/4" "21:16:43.6667" "0:01:10.3030" 9868.6364 "TransitB" NA "" 2019-09-25
63 "Spectrogram 1" 1 3530789.4393807 3534010.10604765 124.506 3756.33 "2019/11/5" "0:41:10.4394" "1:34:50.1060" 3220.6667 "TransitA" NA "" 2019-09-25
64 "Spectrogram 1" 1 3533566.39392761 3539050.4393807 140.443 2548.938 "2019/11/5" "1:27:27.3939" "2:58:51.4394" 5484.0455 "TransitA" NA "" 2019-09-25
65 "Spectrogram 1" 1 3540519.99998785 3547188.9242275 53.36 4387.352 "2019/11/5" "3:23:20.0000" "5:14:28.9242" 6668.9242 "TransitA" NA "faint, difficult to determine exact start/end" 2019-09-25
66 "Spectrogram 1" 1 3567900.03028904 3584786.57574429 419.233 1006.16 "2019/11/5" "10:59:38.0303" "15:41:04.5757" 16886.5455 "TransitB" NA "" 2019-09-25
67 "Spectrogram 1" 1 3654175.59089532 3668214.7878665 385.695 1006.16 "2019/11/6" "10:57:28.5909" "14:51:28.7879" 14039.197 "TransitB" NA "" 2019-09-25
68 "Spectrogram 1" 1 3737632.49998394 3740518.6818041 37.731 12811.769 "2019/11/7" "10:08:21.5000" "10:56:27.6818" 2886.1818 "TransitA" NA "" 2019-09-25
69 "Spectrogram 1" 1 3740730.21210659 3751019.6818041 402.464 1056.468 "2019/11/7" "10:59:58.2121" "13:51:28.6818" 10289.4697 "TransitB" NA "end of vessel masked by fish chorusing" 2019-09-25
70 "Spectrogram 1" 1 3789760.44087691 3790489.28788821 100 5561.265 "2019/11/8" "0:37:07.4409" "0:49:16.2879" 728.847 "CPA+Maneuver" NA "weirdly quiet" 2019-09-25
71 "Spectrogram 1" 1 3827099.06059109 3843025.62119738 426.877 1055.336 "2019/11/8" "10:59:23.0606" "15:24:49.6212" 15926.5606 "TransitB" NA "" 2019-09-25
72 "Spectrogram 1" 1 3836278.92422663 3838357.78788343 100 5383.399 "2019/11/8" "13:32:23.9242" "14:07:02.7879" 2078.8637 "TransitA" NA "" 2019-09-25
73 "Spectrogram 1" 1 3884879.21210572 3898511.1818054 47.431 2063 "2019/11/9" "3:02:20.2121" "6:49:31.1818" 13631.9697 "TransitA" NA "" 2019-09-25
74 "Spectrogram 1" 1 3914148.84847062 3927375.71210702 58.577 1007.905 "2019/11/9" "11:10:08.8485" "14:50:35.7121" 13226.8636 "TransitB" NA "" 2019-09-25
75 "Spectrogram 1" 1 3998517.04544007 4017027.48483378 59.289 1079.051 "2019/11/10" "10:36:12.0454" "15:44:42.4848" 18510.4394 "TransitB" NA "" 2019-09-25
76 "Spectrogram 1" 1 4069676.25756054 4071238.71213436 65.217 5288.538 "2019/11/11" "6:22:07.2576" "6:48:10.7121" 1562.4546 "TransitA" NA "" 2019-09-25
77 "Spectrogram 1" 1 4086969.62119564 4100587.92422663 432.806 1031.621 "2019/11/11" "11:10:19.6212" "14:57:17.9242" 13618.303 "TransitB" NA "" 2019-09-25
78 "Spectrogram 1" 1 4173458.71210528 4189887.18180106 432.806 1049.407 "2019/11/12" "11:11:43.7121" "15:45:32.1818" 16428.4697 "TransitB" NA "" 2019-09-25
79 "Spectrogram 1" 1 4241760.98483335 4246965.31816552 56.596 8798.419 "2019/11/13" "6:10:03.9848" "7:36:47.3182" 5204.3333 "TransitA" NA "" 2019-09-25
80 "Spectrogram 1" 1 4259915.48483118 4274241.01513454 403.162 1079.051 "2019/11/13" "11:12:36.4848" "15:11:21.0151" 14325.5303 "TransitB" NA "" 2019-09-25
81 "Spectrogram 1" 1 4281479.60604461 4289044.95452955 27 15130.142 "2019/11/13" "17:11:59.6060" "19:18:04.9545" 7565.3485 "CPA" NA "" 2019-09-25
82 "Spectrogram 1" 1 4346403.89392457 4362692.75756011 438.735 1055.336 "2019/11/14" "11:13:59.8939" "15:45:28.7576" 16288.8636 "TransitB" NA "" 2019-09-25
83 "Spectrogram 1" 1 4432764.66665046 4448154.95452608 438.735 1055.336 "2019/11/15" "11:13:15.6667" "15:29:45.9545" 15390.2879 "TransitB" NA "" 2019-09-25
84 "Spectrogram 1" 1 4519045.78786477 4537339.15149726 444.664 1079.051 "2019/11/16" "11:11:12.7879" "16:16:04.1515" 18293.3636 "TransitB" NA "" 2019-09-25
85 "Spectrogram 1" 1 4530757.92422489 4532647.92422576 652.174 747.036 "2019/11/16" "14:26:24.9242" "14:57:54.9242" 1890 "TransitB" NA "overlaps with 416" 2019-09-25
86 "Spectrogram 1" 1 4560781.86361817 4562881.63634754 503.08 8774.704 "2019/11/16" "22:46:46.8636" "23:21:46.6363" 2099.7727 "TransitA+Maneuver" NA "" 2019-09-25
