"","Begin_Date","Begin_Hour","Transit","Notes","SiteID"
"352",2020-02-22,15,0,NA,"MRE"
"353",2020-02-22,16,0,NA,"MRE"
"354",2020-02-22,17,0,NA,"MRE"
"355",2020-02-22,18,0,NA,"MRE"
"356",2020-02-22,19,0,NA,"MRE"
"357",2020-02-22,20,0,NA,"MRE"
"358",2020-02-22,21,0,NA,"MRE"
"359",2020-02-22,22,0,NA,"MRE"
"360",2020-02-22,23,0,NA,"MRE"
"361",2020-02-23,0,0,NA,"MRE"
"362",2020-02-23,1,0,NA,"MRE"
"363",2020-02-23,2,0,NA,"MRE"
"364",2020-02-23,3,0,NA,"MRE"
"365",2020-02-23,4,0,NA,"MRE"
"366",2020-02-23,5,0,NA,"MRE"
"367",2020-02-23,6,0,NA,"MRE"
"368",2020-02-23,7,0,NA,"MRE"
"369",2020-02-23,8,0,NA,"MRE"
"370",2020-02-23,9,0,NA,"MRE"
"371",2020-02-23,10,0,NA,"MRE"
"372",2020-02-23,11,0,NA,"MRE"
"373",2020-02-23,12,0,NA,"MRE"
"374",2020-02-23,13,0,NA,"MRE"
"375",2020-02-23,14,0,NA,"MRE"
"376",2020-02-23,15,0,NA,"MRE"
"377",2020-02-23,16,0,NA,"MRE"
"378",2020-02-23,17,0,NA,"MRE"
"379",2020-02-23,18,0,NA,"MRE"
"380",2020-02-23,19,0,NA,"MRE"
"381",2020-02-23,20,0,NA,"MRE"
"382",2020-02-23,21,0,NA,"MRE"
"383",2020-02-23,22,0,NA,"MRE"
"384",2020-02-23,23,0,NA,"MRE"
"385",2020-02-24,0,0,NA,"MRE"
"386",2020-02-24,1,0,NA,"MRE"
"387",2020-02-24,2,0,NA,"MRE"
"388",2020-02-24,3,0,NA,"MRE"
"389",2020-02-24,4,0,NA,"MRE"
"390",2020-02-24,5,0,NA,"MRE"
"391",2020-02-24,6,0,NA,"MRE"
"392",2020-02-24,7,0,NA,"MRE"
"393",2020-02-24,8,0,NA,"MRE"
"394",2020-02-24,9,0,NA,"MRE"
"395",2020-02-24,10,0,NA,"MRE"
"396",2020-02-24,11,0,NA,"MRE"
"397",2020-02-24,12,0,NA,"MRE"
"398",2020-02-24,13,0,NA,"MRE"
"399",2020-02-24,14,0,NA,"MRE"
"400",2020-02-24,15,0,NA,"MRE"
"401",2020-02-24,16,0,NA,"MRE"
"402",2020-02-24,17,0,NA,"MRE"
"403",2020-02-24,18,0,NA,"MRE"
"404",2020-02-24,19,0,NA,"MRE"
"405",2020-02-24,20,0,NA,"MRE"
"406",2020-02-24,21,0,NA,"MRE"
"407",2020-02-24,22,0,NA,"MRE"
"408",2020-02-24,23,0,NA,"MRE"
"409",2020-02-25,0,0,NA,"MRE"
"410",2020-02-25,1,0,NA,"MRE"
"411",2020-02-25,2,0,NA,"MRE"
"412",2020-02-25,3,0,NA,"MRE"
"413",2020-02-25,4,0,NA,"MRE"
"414",2020-02-25,5,0,NA,"MRE"
"415",2020-02-25,6,0,NA,"MRE"
"416",2020-02-25,7,0,NA,"MRE"
"417",2020-02-25,8,0,NA,"MRE"
"418",2020-02-25,9,0,NA,"MRE"
"419",2020-02-25,10,0,NA,"MRE"
"420",2020-02-25,11,0,NA,"MRE"
"421",2020-02-25,12,0,NA,"MRE"
"422",2020-02-25,13,0,NA,"MRE"
"423",2020-02-25,14,0,NA,"MRE"
"424",2020-02-25,15,0,NA,"MRE"
"425",2020-02-25,16,0,NA,"MRE"
"426",2020-02-25,17,0,NA,"MRE"
"427",2020-02-25,18,0,NA,"MRE"
"428",2020-02-25,19,0,NA,"MRE"
"429",2020-02-25,20,0,NA,"MRE"
"430",2020-02-25,21,0,NA,"MRE"
"431",2020-02-25,22,0,NA,"MRE"
"432",2020-02-25,23,0,NA,"MRE"
"433",2020-02-26,0,0,NA,"MRE"
"434",2020-02-26,1,0,NA,"MRE"
"435",2020-02-26,2,0,NA,"MRE"
"436",2020-02-26,3,0,NA,"MRE"
"437",2020-02-26,4,0,NA,"MRE"
"438",2020-02-26,5,0,NA,"MRE"
"439",2020-02-26,6,0,NA,"MRE"
"440",2020-02-26,7,0,NA,"MRE"
"441",2020-02-26,8,0,NA,"MRE"
"442",2020-02-26,9,0,NA,"MRE"
"443",2020-02-26,10,0,NA,"MRE"
"444",2020-02-26,11,0,NA,"MRE"
"445",2020-02-26,12,0,NA,"MRE"
"446",2020-02-26,13,0,NA,"MRE"
"447",2020-02-26,14,0,NA,"MRE"
"448",2020-02-26,15,0,NA,"MRE"
"449",2020-02-26,16,0,NA,"MRE"
"450",2020-02-26,17,0,NA,"MRE"
"451",2020-02-26,18,0,NA,"MRE"
"452",2020-02-26,19,0,NA,"MRE"
"453",2020-02-26,20,0,NA,"MRE"
"454",2020-02-26,21,0,NA,"MRE"
"455",2020-02-26,22,0,NA,"MRE"
"456",2020-02-26,23,0,NA,"MRE"
"457",2020-02-27,0,0,NA,"MRE"
"458",2020-02-27,1,0,NA,"MRE"
"459",2020-02-27,2,0,NA,"MRE"
"460",2020-02-27,3,0,NA,"MRE"
"461",2020-02-27,4,0,NA,"MRE"
"462",2020-02-27,5,0,NA,"MRE"
"463",2020-02-27,6,0,NA,"MRE"
"464",2020-02-27,7,0,NA,"MRE"
"465",2020-02-27,8,0,NA,"MRE"
"466",2020-02-27,9,0,NA,"MRE"
"467",2020-02-27,10,0,NA,"MRE"
"468",2020-02-27,11,0,NA,"MRE"
"469",2020-02-27,12,0,NA,"MRE"
"470",2020-02-27,13,0,NA,"MRE"
"471",2020-02-27,14,0,NA,"MRE"
"472",2020-02-27,15,0,NA,"MRE"
"473",2020-02-27,16,0,NA,"MRE"
"474",2020-02-27,17,0,NA,"MRE"
"475",2020-02-27,18,0,NA,"MRE"
"476",2020-02-27,19,0,NA,"MRE"
"477",2020-02-27,20,0,NA,"MRE"
"478",2020-02-27,21,0,NA,"MRE"
"479",2020-02-27,22,0,NA,"MRE"
"480",2020-02-27,23,0,NA,"MRE"
"481",2020-02-28,0,0,NA,"MRE"
"482",2020-02-28,1,0,NA,"MRE"
"483",2020-02-28,2,0,NA,"MRE"
"484",2020-02-28,3,0,NA,"MRE"
"485",2020-02-28,4,0,NA,"MRE"
"486",2020-02-28,5,0,NA,"MRE"
"487",2020-02-28,6,0,NA,"MRE"
"488",2020-02-28,7,0,NA,"MRE"
"489",2020-02-28,8,0,NA,"MRE"
"490",2020-02-28,9,0,NA,"MRE"
"491",2020-02-28,10,0,NA,"MRE"
"492",2020-02-28,11,0,NA,"MRE"
"493",2020-02-28,12,0,NA,"MRE"
"494",2020-02-28,13,0,NA,"MRE"
"495",2020-02-28,14,0,NA,"MRE"
"496",2020-02-28,15,0,NA,"MRE"
"497",2020-02-28,16,0,NA,"MRE"
"498",2020-02-28,17,0,NA,"MRE"
"499",2020-02-28,18,0,NA,"MRE"
"500",2020-02-28,19,0,NA,"MRE"
"501",2020-02-28,20,0,NA,"MRE"
"502",2020-02-28,21,0,NA,"MRE"
"503",2020-02-28,22,0,NA,"MRE"
"504",2020-02-28,23,0,NA,"MRE"
"505",2020-02-29,0,0,NA,"MRE"
"506",2020-02-29,1,0,NA,"MRE"
"507",2020-02-29,2,0,NA,"MRE"
"508",2020-02-29,3,0,NA,"MRE"
"509",2020-02-29,4,0,NA,"MRE"
"510",2020-02-29,5,0,NA,"MRE"
"511",2020-02-29,6,0,NA,"MRE"
"512",2020-02-29,7,0,NA,"MRE"
"513",2020-02-29,8,0,NA,"MRE"
"514",2020-02-29,9,0,NA,"MRE"
"515",2020-02-29,10,0,NA,"MRE"
"516",2020-02-29,11,0,NA,"MRE"
"517",2020-02-29,12,0,NA,"MRE"
"518",2020-02-29,13,0,NA,"MRE"
"519",2020-02-29,14,0,NA,"MRE"
"520",2020-02-29,15,0,NA,"MRE"
"521",2020-02-29,16,0,NA,"MRE"
"522",2020-02-29,17,0,NA,"MRE"
"523",2020-02-29,18,0,NA,"MRE"
"524",2020-02-29,19,0,NA,"MRE"
"525",2020-02-29,20,0,NA,"MRE"
"526",2020-02-29,21,0,NA,"MRE"
"527",2020-02-29,22,0,NA,"MRE"
"528",2020-02-29,23,0,NA,"MRE"
"529",2020-03-01,0,0,NA,"MRE"
"530",2020-03-01,1,0,NA,"MRE"
"531",2020-03-01,2,0,NA,"MRE"
"532",2020-03-01,3,0,NA,"MRE"
"533",2020-03-01,4,0,NA,"MRE"
"534",2020-03-01,5,0,NA,"MRE"
"535",2020-03-01,6,0,NA,"MRE"
"536",2020-03-01,7,0,NA,"MRE"
"537",2020-03-01,8,0,NA,"MRE"
"538",2020-03-01,9,0,NA,"MRE"
"539",2020-03-01,10,0,NA,"MRE"
"540",2020-03-01,11,0,NA,"MRE"
"541",2020-03-01,12,0,NA,"MRE"
"542",2020-03-01,13,0,NA,"MRE"
"543",2020-03-01,14,0,NA,"MRE"
"544",2020-03-01,15,0,NA,"MRE"
"545",2020-03-01,16,0,NA,"MRE"
"546",2020-03-01,17,0,NA,"MRE"
"547",2020-03-01,18,0,NA,"MRE"
"548",2020-03-01,19,0,NA,"MRE"
"549",2020-03-01,20,0,NA,"MRE"
"550",2020-03-01,21,0,NA,"MRE"
"551",2020-03-01,22,0,NA,"MRE"
"552",2020-03-01,23,0,NA,"MRE"
"553",2020-03-02,0,0,NA,"MRE"
"554",2020-03-02,1,0,NA,"MRE"
"555",2020-03-02,2,0,NA,"MRE"
