"","Begin_Date","Begin_Hour","Maneuver","Not_Assigned","Transit","Notes","SiteID"
"172",2022-01-12,3,1,0,0,NA,"JSE"
"173",2022-01-12,4,0,NA,0,NA,"JSE"
"174",2022-01-12,5,0,NA,0,NA,"JSE"
"175",2022-01-12,6,0,NA,0,NA,"JSE"
"176",2022-01-12,7,0,0,1,NA,"JSE"
"177",2022-01-12,8,0,NA,0,NA,"JSE"
"178",2022-01-12,9,0,NA,0,NA,"JSE"
"179",2022-01-12,10,0,NA,0,NA,"JSE"
"180",2022-01-12,11,0,NA,0,NA,"JSE"
"181",2022-01-12,12,0,NA,0,NA,"JSE"
"182",2022-01-12,13,0,NA,0,NA,"JSE"
"183",2022-01-12,14,0,NA,0,NA,"JSE"
"184",2022-01-12,15,0,NA,0,NA,"JSE"
"185",2022-01-12,16,0,NA,0,NA,"JSE"
"186",2022-01-12,17,0,NA,0,NA,"JSE"
"187",2022-01-12,18,0,NA,0,NA,"JSE"
"188",2022-01-12,19,0,NA,0,NA,"JSE"
"189",2022-01-12,20,0,NA,0,NA,"JSE"
"190",2022-01-12,21,0,NA,0,NA,"JSE"
"191",2022-01-12,22,0,NA,0,NA,"JSE"
"192",2022-01-12,23,0,NA,0,NA,"JSE"
"193",2022-01-13,0,0,NA,0,NA,"JSE"
"194",2022-01-13,1,0,0,1,NA,"JSE"
"195",2022-01-13,2,0,NA,0,NA,"JSE"
"196",2022-01-13,3,0,NA,0,NA,"JSE"
"197",2022-01-13,4,0,NA,0,NA,"JSE"
"198",2022-01-13,5,0,NA,0,NA,"JSE"
"199",2022-01-13,6,0,NA,0,NA,"JSE"
"200",2022-01-13,7,0,0,1,NA,"JSE"
"201",2022-01-13,8,0,NA,0,NA,"JSE"
"202",2022-01-13,9,0,NA,0,NA,"JSE"
"203",2022-01-13,10,0,NA,0,NA,"JSE"
"204",2022-01-13,11,0,NA,0,NA,"JSE"
"205",2022-01-13,12,0,NA,0,NA,"JSE"
"206",2022-01-13,13,0,NA,0,NA,"JSE"
"207",2022-01-13,14,0,NA,0,NA,"JSE"
"208",2022-01-13,15,0,NA,0,NA,"JSE"
"209",2022-01-13,16,0,NA,0,NA,"JSE"
"210",2022-01-13,17,0,NA,0,NA,"JSE"
"211",2022-01-13,18,0,NA,0,NA,"JSE"
"212",2022-01-13,19,0,0,1,NA,"JSE"
"213",2022-01-13,20,0,NA,0,NA,"JSE"
"214",2022-01-13,21,0,NA,0,NA,"JSE"
"215",2022-01-13,22,0,NA,0,NA,"JSE"
"216",2022-01-13,23,0,NA,0,NA,"JSE"
"217",2022-01-14,0,0,NA,0,NA,"JSE"
"218",2022-01-14,1,0,NA,0,NA,"JSE"
"219",2022-01-14,2,0,NA,0,NA,"JSE"
"220",2022-01-14,3,1,0,0,NA,"JSE"
"221",2022-01-14,4,0,NA,0,NA,"JSE"
"222",2022-01-14,5,0,NA,0,NA,"JSE"
"223",2022-01-14,6,0,NA,0,NA,"JSE"
"224",2022-01-14,7,0,NA,0,NA,"JSE"
"225",2022-01-14,8,0,NA,0,NA,"JSE"
"226",2022-01-14,9,0,0,1,NA,"JSE"
"227",2022-01-14,10,0,NA,0,NA,"JSE"
"228",2022-01-14,11,0,NA,0,NA,"JSE"
"229",2022-01-14,12,0,NA,0,NA,"JSE"
"230",2022-01-14,13,0,0,1,NA,"JSE"
"231",2022-01-14,14,0,NA,0,NA,"JSE"
"232",2022-01-14,15,0,NA,0,NA,"JSE"
"233",2022-01-14,16,0,NA,0,NA,"JSE"
"234",2022-01-14,17,0,NA,0,NA,"JSE"
"235",2022-01-14,18,0,NA,0,NA,"JSE"
"236",2022-01-14,19,0,NA,0,NA,"JSE"
"237",2022-01-14,20,0,0,1,NA,"JSE"
"238",2022-01-14,21,0,NA,0,NA,"JSE"
"239",2022-01-14,22,0,NA,0,NA,"JSE"
"240",2022-01-14,23,0,NA,0,NA,"JSE"
"241",2022-01-15,0,1,0,0,NA,"JSE"
"242",2022-01-15,1,0,NA,0,NA,"JSE"
"243",2022-01-15,2,0,NA,0,NA,"JSE"
"244",2022-01-15,3,0,NA,0,NA,"JSE"
"245",2022-01-15,4,0,NA,0,NA,"JSE"
"246",2022-01-15,5,0,NA,0,NA,"JSE"
"247",2022-01-15,6,0,NA,0,NA,"JSE"
"248",2022-01-15,7,0,NA,0,NA,"JSE"
"249",2022-01-15,8,0,NA,0,NA,"JSE"
"250",2022-01-15,9,0,0,1,NA,"JSE"
"251",2022-01-15,10,0,NA,0,NA,"JSE"
"252",2022-01-15,11,0,NA,0,NA,"JSE"
"253",2022-01-15,12,0,NA,0,NA,"JSE"
"254",2022-01-15,13,0,NA,0,NA,"JSE"
"255",2022-01-15,14,0,NA,0,NA,"JSE"
"256",2022-01-15,15,0,NA,0,NA,"JSE"
"257",2022-01-15,16,0,NA,0,NA,"JSE"
"258",2022-01-15,17,0,NA,0,NA,"JSE"
"259",2022-01-15,18,0,NA,0,NA,"JSE"
"260",2022-01-15,19,0,NA,0,NA,"JSE"
"261",2022-01-15,20,0,0,1,NA,"JSE"
"262",2022-01-15,21,0,NA,0,NA,"JSE"
"263",2022-01-15,22,0,NA,0,NA,"JSE"
"264",2022-01-15,23,0,NA,0,NA,"JSE"
"265",2022-01-16,0,0,NA,0,NA,"JSE"
"266",2022-01-16,1,0,0,1,NA,"JSE"
"267",2022-01-16,2,0,NA,0,NA,"JSE"
"268",2022-01-16,3,0,NA,0,NA,"JSE"
"269",2022-01-16,4,0,NA,0,NA,"JSE"
"270",2022-01-16,5,0,NA,0,NA,"JSE"
"271",2022-01-16,6,0,0,1,NA,"JSE"
"272",2022-01-16,7,0,NA,0,NA,"JSE"
"273",2022-01-16,8,0,NA,0,NA,"JSE"
"274",2022-01-16,9,0,NA,0,NA,"JSE"
"275",2022-01-16,10,0,NA,0,NA,"JSE"
"276",2022-01-16,11,0,NA,0,NA,"JSE"
"277",2022-01-16,12,0,0,1,"check","JSE"
"278",2022-01-16,13,0,NA,0,NA,"JSE"
"279",2022-01-16,14,0,NA,0,NA,"JSE"
"280",2022-01-16,15,0,NA,0,NA,"JSE"
"281",2022-01-16,16,0,NA,0,NA,"JSE"
"282",2022-01-16,17,0,NA,0,NA,"JSE"
"283",2022-01-16,18,0,NA,0,NA,"JSE"
"284",2022-01-16,19,0,NA,0,NA,"JSE"
"285",2022-01-16,20,0,NA,0,NA,"JSE"
"286",2022-01-16,21,0,0,1,"check","JSE"
"287",2022-01-16,22,0,NA,0,NA,"JSE"
"288",2022-01-16,23,0,NA,0,NA,"JSE"
"289",2022-01-17,0,0,NA,0,NA,"JSE"
"290",2022-01-17,1,0,NA,0,NA,"JSE"
"291",2022-01-17,2,0,NA,0,NA,"JSE"
"292",2022-01-17,3,1,0,0,NA,"JSE"
"293",2022-01-17,4,1,0,0,NA,"JSE"
"294",2022-01-17,5,0,NA,0,NA,"JSE"
"295",2022-01-17,6,0,NA,0,NA,"JSE"
"296",2022-01-17,7,0,NA,0,NA,"JSE"
"297",2022-01-17,8,0,NA,0,NA,"JSE"
"298",2022-01-17,9,0,NA,0,NA,"JSE"
"299",2022-01-17,10,0,NA,0,NA,"JSE"
"300",2022-01-17,11,0,NA,0,NA,"JSE"
"301",2022-01-17,12,0,NA,0,NA,"JSE"
"302",2022-01-17,13,0,NA,0,NA,"JSE"
"303",2022-01-17,14,0,NA,0,NA,"JSE"
"304",2022-01-17,15,0,NA,0,NA,"JSE"
"305",2022-01-17,16,0,NA,0,NA,"JSE"
"306",2022-01-17,17,0,NA,0,NA,"JSE"
"307",2022-01-17,18,0,NA,0,NA,"JSE"
"308",2022-01-17,19,0,0,1,NA,"JSE"
"309",2022-01-17,20,0,NA,0,NA,"JSE"
"310",2022-01-17,21,0,NA,0,NA,"JSE"
"311",2022-01-17,22,1,0,0,NA,"JSE"
"312",2022-01-17,23,0,NA,0,NA,"JSE"
"313",2022-01-18,0,0,NA,0,NA,"JSE"
"314",2022-01-18,1,0,NA,0,NA,"JSE"
"315",2022-01-18,2,0,NA,0,NA,"JSE"
"316",2022-01-18,3,0,NA,0,NA,"JSE"
"317",2022-01-18,4,0,NA,0,NA,"JSE"
"318",2022-01-18,5,0,NA,0,NA,"JSE"
"319",2022-01-18,6,0,NA,0,NA,"JSE"
"320",2022-01-18,7,0,0,1,NA,"JSE"
"321",2022-01-18,8,0,NA,0,NA,"JSE"
"322",2022-01-18,9,0,NA,0,NA,"JSE"
"323",2022-01-18,10,0,NA,0,NA,"JSE"
"324",2022-01-18,11,0,NA,0,NA,"JSE"
"325",2022-01-18,12,0,NA,0,NA,"JSE"
"326",2022-01-18,13,0,NA,0,NA,"JSE"
"327",2022-01-18,14,0,NA,0,NA,"JSE"
"328",2022-01-18,15,0,NA,0,NA,"JSE"
"329",2022-01-18,16,0,NA,0,NA,"JSE"
"330",2022-01-18,17,0,0,1,NA,"JSE"
"331",2022-01-18,18,0,NA,0,NA,"JSE"
"332",2022-01-18,19,0,NA,0,NA,"JSE"
"333",2022-01-18,20,1,0,0,NA,"JSE"
"334",2022-01-18,21,0,NA,0,NA,"JSE"
"335",2022-01-18,22,0,NA,0,NA,"JSE"
"336",2022-01-18,23,0,NA,0,NA,"JSE"
"337",2022-01-19,0,0,NA,0,NA,"JSE"
"338",2022-01-19,1,0,0,1,NA,"JSE"
"339",2022-01-19,2,0,0,1,"LTSA","JSE"
"340",2022-01-19,3,0,NA,0,NA,"JSE"
"341",2022-01-19,4,0,NA,0,NA,"JSE"
"342",2022-01-19,5,0,NA,0,NA,"JSE"
"343",2022-01-19,6,0,NA,0,NA,"JSE"
"344",2022-01-19,7,0,NA,0,NA,"JSE"
"345",2022-01-19,8,0,NA,0,NA,"JSE"
"346",2022-01-19,9,0,NA,0,NA,"JSE"
"347",2022-01-19,10,0,NA,0,NA,"JSE"
"348",2022-01-19,11,0,NA,0,NA,"JSE"
"349",2022-01-19,12,0,NA,0,NA,"JSE"
"350",2022-01-19,13,0,NA,0,NA,"JSE"
"351",2022-01-19,14,0,1,0,"Not sure what this is","JSE"
"352",2022-01-19,15,0,NA,0,NA,"JSE"
"353",2022-01-19,16,0,NA,0,NA,"JSE"
"354",2022-01-19,17,0,0,1,NA,"JSE"
"355",2022-01-19,18,0,NA,0,NA,"JSE"
"356",2022-01-19,19,0,NA,0,NA,"JSE"
"357",2022-01-19,20,0,NA,0,NA,"JSE"
"358",2022-01-19,21,1,0,0,NA,"JSE"
"359",2022-01-19,22,0,NA,0,NA,"JSE"
"360",2022-01-19,23,0,NA,0,NA,"JSE"
"361",2022-01-20,0,0,NA,0,NA,"JSE"
"362",2022-01-20,1,0,NA,0,NA,"JSE"
"363",2022-01-20,2,0,NA,0,NA,"JSE"
"364",2022-01-20,3,0,NA,0,NA,"JSE"
"365",2022-01-20,4,0,NA,0,NA,"JSE"
"366",2022-01-20,5,0,NA,0,NA,"JSE"
"367",2022-01-20,6,0,NA,0,NA,"JSE"
"368",2022-01-20,7,0,NA,0,NA,"JSE"
"369",2022-01-20,8,0,NA,0,NA,"JSE"
"370",2022-01-20,9,0,NA,0,NA,"JSE"
"371",2022-01-20,10,0,NA,0,NA,"JSE"
"372",2022-01-20,11,0,NA,0,NA,"JSE"
"373",2022-01-20,12,0,NA,0,NA,"JSE"
"374",2022-01-20,13,0,NA,0,NA,"JSE"
"375",2022-01-20,14,0,NA,0,NA,"JSE"
"376",2022-01-20,15,0,NA,0,NA,"JSE"
"377",2022-01-20,16,0,NA,0,NA,"JSE"
"378",2022-01-20,17,0,NA,0,NA,"JSE"
"379",2022-01-20,18,0,NA,0,NA,"JSE"
"380",2022-01-20,19,0,NA,0,NA,"JSE"
"381",2022-01-20,20,0,NA,0,NA,"JSE"
"382",2022-01-20,21,0,NA,0,NA,"JSE"
"383",2022-01-20,22,0,NA,0,NA,"JSE"
"384",2022-01-20,23,0,NA,0,NA,"JSE"
"385",2022-01-21,0,1,0,0,"LTSA, no sound clip due to ambient noise","JSE"
"386",2022-01-21,1,0,NA,0,NA,"JSE"
"387",2022-01-21,2,0,NA,0,NA,"JSE"
"388",2022-01-21,3,0,NA,0,NA,"JSE"
"389",2022-01-21,4,0,NA,0,NA,"JSE"
"390",2022-01-21,5,0,NA,0,NA,"JSE"
"391",2022-01-21,6,0,NA,0,NA,"JSE"
"392",2022-01-21,7,0,NA,0,NA,"JSE"
"393",2022-01-21,8,0,NA,0,NA,"JSE"
"394",2022-01-21,9,0,NA,0,NA,"JSE"
"395",2022-01-21,10,0,NA,0,NA,"JSE"
"396",2022-01-21,11,0,NA,0,NA,"JSE"
"397",2022-01-21,12,0,NA,0,NA,"JSE"
"398",2022-01-21,13,0,NA,0,NA,"JSE"
"399",2022-01-21,14,0,NA,0,NA,"JSE"
"400",2022-01-21,15,0,NA,0,NA,"JSE"
"401",2022-01-21,16,0,NA,0,NA,"JSE"
"402",2022-01-21,17,0,NA,0,NA,"JSE"
"403",2022-01-21,18,0,NA,0,NA,"JSE"
"404",2022-01-21,19,0,0,1,NA,"JSE"
"405",2022-01-21,20,0,NA,0,NA,"JSE"
"406",2022-01-21,21,0,0,1,NA,"JSE"
"407",2022-01-21,22,0,NA,0,NA,"JSE"
"408",2022-01-21,23,0,NA,0,NA,"JSE"
