"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Behavior" "Partial" "Notes" "Begin_file_date"
9 "Spectrogram 1" 1 24893.36478326 27525.437373904 71.575 5562.372 "2020/10/1" "12:35:37.3648" "13:19:29.4374" 2632.0726 "TransitA+Maneuver" "" "LTSA ;no sound clip due to ambient noise" 2020-10-01
10 "Spectrogram 1" 1 29439.762243421 29644.557156798 971.37 4907.975 "2020/10/1" "13:51:23.7622" "13:54:48.5572" 204.7949 "TransitA+Maneuver" "" "LTSA" 2020-10-01
11 "Spectrogram 1" 1 29247.381121711 42653.758611111 187.983 3904.271 "2020/10/1" "13:48:11.3811" "17:31:37.7586" 13406.3775 "TransitA" "" "LTSA" 2020-10-01
12 "Spectrogram 1" 1 37554.834839181 38910.29036769 2096.738 4742.966 "2020/10/1" "16:06:38.8348" "16:29:14.2904" 1355.4555 "TransitA+Maneuver" "" "LTSA" 2020-10-01
13 "Spectrogram 1" 1 31526.580759868 32133.887460892 388.548 12869.633 "2020/10/1" "14:26:10.5808" "14:36:17.8875" 607.3067 "TransitA" "" "LTSA" 2020-10-01
1 "Spectrogram 1" 1 12230.651523026 13100.308510234 51.1 2576.7 "2020/10/3" "9:04:15.6515" "9:18:45.3085" 869.657 "TransitB" NA "LTSA" 2020-10-03
2 "Spectrogram 1" 1 32375.816693348 42901.243191155 122.7 3026.6 "2020/10/3" "14:39:59.8167" "17:35:24.2432" 10525.4265 "TransitB" NA "LTSA" 2020-10-03
3 "Spectrogram 1" 1 44828.032656067 45096.715058114 1078.7 1451.9 "2020/10/3" "18:07:30.0327" "18:11:59.7151" 268.6824 "TransitB" NA "LTSA" 2020-10-03
4 "Spectrogram 1" 1 45420.98729788 48913.695091374 657.9 2740.3 "2020/10/3" "18:17:23.9873" "19:15:36.6951" 3492.7078 "TransitB" NA "LTSA" 2020-10-03
1 "Spectrogram 1" 1 50309.81364934 55187.826073551 28.7 7573.1 "2020/10/4" "20:38:43.8136" "22:00:01.8261" 4878.0124 "TransitA" NA "" 2020-10-04
2 "Spectrogram 1" 1 33372.195998904 42696.840275585 388.548 2402.863 "2020/10/4" "15:56:26.1960" "18:31:51.8403" 9324.6443 "TransitB" NA "LTSA" 2020-10-04
1 "Spectrogram 1" 1 19269.316764247 24410.385073447 258.2 2581.7 "2020/10/7" "6:01:02.3168" "7:26:41.3851" 5141.0683 "TransitB" NA NA 2020-10-07
2 "Spectrogram 1" 1 64001.211171998 68009.956518388 232.3 2505.1 "2020/10/7" "18:26:31.2112" "19:33:19.9565" 4008.7453 "TransitB" NA NA 2020-10-07
1 "Spectrogram 1" 1 44370.93786853 46131.583833734 426 2322.5 "2020/10/8" "12:59:13.9379" "13:28:34.5838" 1760.646 "TransitB" NA "" 2020-10-08
2 "Spectrogram 1" 1 57889.764059576 75543.59708443 101.222 3179.959 "2020/10/8" "16:44:32.7641" "21:38:44.5971" 17653.833 "TransitA" NA "LTSA" 2020-10-08
3 "Spectrogram 1" 1 73436.362960161 74114.166968202 1083.845 6707.566 "2020/10/8" "21:03:37.3630" "21:14:55.1670" 677.804 "TransitA+Maneuver" NA "LTSA" 2020-10-08
1 "Spectrogram 1" 1 15789.689425983 28929.913026359 111.6 3255.6 "2020/10/9" "5:02:44.6894" "8:41:43.9130" 13140.2236 "TransitA" NA NA 2020-10-09
2 "Spectrogram 1" 1 31331.863342016 32292.12421294 86.1 9122.1 "2020/10/9" "9:21:45.8633" "9:37:46.1242" 960.2609 "TransitA+Maneuver" NA NA 2020-10-09
3 "Spectrogram 1" 1 42871.291909576 45895.962723201 64.5 3600.4 "2020/10/9" "12:34:05.2919" "13:24:28.9627" 3024.6708 "TransitB" NA NA 2020-10-09
4 "Spectrogram 1" 1 57932.062104387 61364.807442443 28.7 4173.8 "2020/10/9" "16:45:04.0621" "17:42:17.8074" 3432.7453 "TransitA+Maneuver" NA NA 2020-10-09
5 "Spectrogram 1" 1 61968.236020419 76387.931013889 57.841 2535.787 "2020/10/9" "17:52:20.2360" "21:52:39.9310" 14419.695 "TransitA" NA NA 2020-10-09
6 "Spectrogram 1" 1 68416.958249269 70244.693266813 72.301 12146.62 "2020/10/9" "19:39:48.9582" "20:10:15.6933" 1827.735 "TransitA" NA NA 2020-10-09
1 "Spectrogram 1" 1 8363.068313367 9779.031051152 35.9 7314.9 "2020/10/10" "2:58:49.0683" "3:22:25.0311" 1415.9627 "TransitA+Maneuver" NA NA 2020-10-10
2 "Spectrogram 1" 1 14378.540360727 16142.87576206 17.7 9695.8 "2020/10/10" "4:39:04.5404" "5:08:28.8758" 1764.3354 "CPA+Maneuver" NA NA 2020-10-10
1 "Spectrogram 1" 1 5807.291917909 10121.366440256 40.6 8204.2 "2020/10/12" "2:15:56.2919" "3:27:50.3664" 4314.0745 "TransitA" NA "" 2020-10-12
2 "Spectrogram 1" 1 51509.070760599 51906.774925439 824.235 6687.117 "2020/10/12" "14:57:36.0708" "15:04:14.7749" 397.7042 "TransitA+Maneuver" NA "LTSA" 2020-10-12
3 "Spectrogram 1" 1 58968.497265351 61760.865683114 498.879 2328.102 "2020/10/12" "17:01:55.4973" "17:48:28.8657" 2792.3684 "TransitB" NA "LTSA ;no sound clip" 2020-10-12
1 "Spectrogram 1" 1 37850.308517178 49840.568046784 204.5 2607.4 "2020/10/13" "11:09:48.3085" "14:29:38.5680" 11990.2595 "TransitB" NA "LTSA" 2020-10-13
1 "Spectrogram 1" 1 6971.825753289 13374.119762061 51.1 4887.6 "2020/10/14" "2:35:03.8258" "4:21:46.1198" 6402.294 "TransitA" NA "LTSA" 2020-10-14
2 "Spectrogram 1" 1 37420.221411184 53381.754971857 20.4 3875.4 "2020/10/14" "11:02:31.2214" "15:28:31.7550" 15961.5336 "TransitB" NA "LTSA" 2020-10-14
3 "Spectrogram 1" 1 44282.858437135 46375.715044225 61.3 6544 "2020/10/14" "12:56:52.8584" "13:31:45.7150" 2092.8566 "TransitA" NA "LTSA" 2020-10-14
1 "Spectrogram 1" 1 49143.920137792 57754.753169591 448.3 3947.7 "2020/10/16" "14:17:35.9201" "16:41:06.7532" 8610.833 "TransitB" NA "LTSA" 2020-10-16
1 "Spectrogram 1" 1 48445.738647295 57772.11614364 480.6 3139.1 "2020/10/17" "14:05:48.7386" "16:41:14.1161" 9326.3775 "TransitB" NA "LTSA" 2020-10-17
1 "Spectrogram 1" 1 56863.366456923 59191.850921972 65.9 3600.4 "2020/10/18" "16:25:59.3665" "17:04:48.8509" 2328.4845 "TransitA" NA NA 2020-10-18
1 "Spectrogram 1" 1 29042.248436297 34820.931661633 21.5 4618.4 "2020/10/19" "8:42:11.2484" "10:18:30.9317" 5778.6832 "TransitA" NA NA 2020-10-19
1 "Spectrogram 1" 1 29577.801241796 32541.98756668 28.7 4733.2 "2020/10/20" "8:50:58.8012" "9:40:22.9876" 2964.1863 "TransitA" NA "" 2020-10-20
2 "Spectrogram 1" 1 62206.061700658 63292.181469664 144.603 3036.655 "2020/10/20" "17:54:45.0617" "18:12:51.1815" 1086.1198 "TransitA" NA "LTSA" 2020-10-20
3 "Spectrogram 1" 1 63554.548082968 65002.232287281 361.507 2747.45 "2020/10/20" "18:17:14.5481" "18:41:20.2323" 1447.6842 "TransitA" NA "LTSA" 2020-10-20
1 "Spectrogram 1" 1 41381.727618421 49617.952648026 137.4 1836.5 "2020/10/22" "12:07:25.7276" "14:24:40.9526" 8236.225 "TransitB" NA "LTSA ; SN occuring" 2020-10-22
