term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep:Weekday,MMP202002:T-GMP202201:T,0,-5.447682752030637,-9.16260198565199,-1.7327635184092838,1.558145626900931e-5
npz_dep:Weekday,MMP202002:W-GMP202201:T,0,-5.447682752030646,-9.162601985652,-1.7327635184092927,1.558145626900931e-5
npz_dep:Weekday,MMP202002:Th-GMP202201:T,0,-5.447682752030644,-9.162601985651998,-1.7327635184092909,1.558145626900931e-5
npz_dep:Weekday,MMP202002:F-GMP202201:T,0,-5.447682752030634,-9.162601985651987,-1.7327635184092802,1.5581456268898286e-5
npz_dep:Weekday,MMP202002:Sa-GMP202201:T,0,-5.4496703296704,-9.11053637374253,-1.7888042855982684,9.760610680920045e-6
npz_dep:Weekday,MMP202002:Su-GMP202201:T,0,-5.448717948718022,-9.1355833681258,-1.7618525293102425,1.2253828382768894e-5
npz_dep:Weekday,MMP202002:T-JMP202201:T,0,-4.026175687666472,-7.655340121767438,-0.39701125356550593,0.010623228112308314
npz_dep:Weekday,MMP202002:W-JMP202201:T,0,-4.0261756876664805,-7.655340121767447,-0.3970112535655148,0.010623228112308092
npz_dep:Weekday,MMP202002:Th-JMP202201:T,0,-4.026175687666479,-7.655340121767445,-0.39701125356551303,0.01062322811230798
npz_dep:Weekday,MMP202002:F-JMP202201:T,0,-4.026175687666468,-7.655340121767434,-0.3970112535655024,0.010623228112308758
npz_dep:Weekday,MMP202002:Sa-JMP202201:T,0,-4.028163265306234,-7.601977721885346,-0.45434880872712213,0.008076887523697063
npz_dep:Weekday,MMP202002:Su-JMP202201:T,0,-4.027210884353856,-7.627653384691616,-0.4267683840160963,0.009231546576320637
npz_dep:Weekday,SWCMP202201:T-MMP202002:T,0,3.8561076604556144,0.14118842683426092,7.571026894076968,0.03004539318024102
npz_dep:Weekday,TRMP202105:T-MMP202002:T,0,6.591226708074646,3.467211711194306,9.715241704954986,5.0496995473992e-10
npz_dep:Weekday,GMP202201:W-MMP202002:T,0,6.632298136646059,2.917378903024706,10.347217370267412,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:W-MMP202002:T,0,3.919798136646017,0.43448250487888096,7.405113768413153,0.00839430501541727
npz_dep:Weekday,SWCMP202201:W-MMP202002:T,0,4.096187025534993,0.2836576282257175,7.908716422844269,0.017915414351777015
npz_dep:Weekday,TRMP202105:W-MMP202002:T,0,6.857142857142966,3.700068579866894,10.014217134419038,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Th-MMP202002:T,0,6.6322981366461,2.917378903024747,10.347217370267455,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Th-MMP202002:T,0,3.9197981366460124,0.4344825048788765,7.405113768413148,0.008394305015416603
npz_dep:Weekday,SWCMP202201:Th-MMP202002:T,0,4.096187025534987,0.2836576282257113,7.908716422844263,0.017915414351778902
npz_dep:Weekday,TRMP202105:Th-MMP202002:T,0,6.857142857142965,3.700068579866893,10.014217134419038,5.034227479328024e-10
npz_dep:Weekday,GMP202201:F-MMP202002:T,0,6.632298136646101,2.9173789030247477,10.347217370267455,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:F-MMP202002:T,0,3.9197981366460235,0.4344825048788876,7.405113768413159,0.008394305015416603
npz_dep:Weekday,SWCMP202201:F-MMP202002:T,0,4.096187025534993,0.2836576282257175,7.908716422844269,0.017915414351777015
npz_dep:Weekday,TRMP202105:F-MMP202002:T,0,6.8571428571429704,3.7000685798668984,10.014217134419042,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Sa-MMP202002:T,0,6.632298136646057,2.9173789030247033,10.34721737026741,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Sa-MMP202002:T,0,4.049440993788919,0.49627112401041895,7.60261086356742,0.006630844907115185
npz_dep:Weekday,SWCMP202201:Sa-MMP202002:T,0,4.096187025534995,0.28365762822571927,7.908716422844271,0.017915414351777126
npz_dep:Weekday,TRMP202105:Sa-MMP202002:T,0,6.857142857142969,3.7000685798668966,10.014217134419042,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Su-MMP202002:T,0,6.632298136646161,2.917378903024807,10.347217370267515,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Su-MMP202002:T,0,4.049440993788922,0.4962711240104216,7.602610863567422,0.006630844907114519
npz_dep:Weekday,SWCMP202201:Su-MMP202002:T,0,4.096187025534996,0.28365762822572016,7.908716422844272,0.017915414351777126
npz_dep:Weekday,TRMP202105:Su-MMP202002:T,0,6.8571428571429704,3.7000685798668984,10.014217134419042,5.034227479328024e-10
npz_dep:Weekday,MMP202002:W-SWCMP202201:T,0,-3.8561076604556233,-7.571026894076977,-0.1411884268342698,0.030045393180241242
npz_dep:Weekday,MMP202002:Th-SWCMP202201:T,0,-3.856107660455622,-7.571026894076976,-0.14118842683426847,0.030045393180241242
npz_dep:Weekday,MMP202002:F-SWCMP202201:T,0,-3.8561076604556104,-7.571026894076963,-0.14118842683425692,0.03004539318024224
npz_dep:Weekday,MMP202002:Sa-SWCMP202201:T,0,-3.8580952380953772,-7.518961282167508,-0.197229194023246,0.02406330876874263
npz_dep:Weekday,MMP202002:Su-SWCMP202201:T,0,-3.8571428571429984,-7.544008276550778,-0.1702774377352192,0.02681467223175471
npz_dep:Weekday,MMP202002:W-TRMP202105:T,0,-6.591226708074655,-9.715241704954995,-3.467211711194315,5.0496995473992e-10
npz_dep:Weekday,MMP202002:Th-TRMP202105:T,0,-6.591226708074653,-9.715241704954993,-3.467211711194313,5.0496995473992e-10
npz_dep:Weekday,MMP202002:F-TRMP202105:T,0,-6.591226708074642,-9.715241704954982,-3.4672117111943024,5.0496995473992e-10
npz_dep:Weekday,MMP202002:Sa-TRMP202105:T,0,-6.593214285714408,-9.652754280720806,-3.533674290708011,5.03631247816827e-10
npz_dep:Weekday,MMP202002:Su-TRMP202105:T,0,-6.59226190476203,-9.682864015877001,-3.50165979364706,5.040700079561589e-10
npz_dep:Weekday,MMP202002:W-GMP202201:W,0,-6.632298136646068,-10.347217370267423,-2.917378903024715,1.0867539756986844e-8
npz_dep:Weekday,MMP202002:Th-GMP202201:W,0,-6.6322981366460665,-10.347217370267419,-2.917378903024713,1.0867539756986844e-8
npz_dep:Weekday,MMP202002:F-GMP202201:W,0,-6.632298136646056,-10.347217370267408,-2.9173789030247024,1.0867539756986844e-8
npz_dep:Weekday,MMP202002:Sa-GMP202201:W,0,-6.634285714285822,-10.295151758357953,-2.9734196702136906,5.7916001994229305e-9
npz_dep:Weekday,MMP202002:Su-GMP202201:W,0,-6.633333333333444,-10.320198752741224,-2.9464679139256647,7.837997917370387e-9
npz_dep:Weekday,MMP202002:W-JMP202201:W,0,-3.9197981366460257,-7.405113768413162,-0.43448250487888984,0.00839430501541616
npz_dep:Weekday,MMP202002:Th-JMP202201:W,0,-3.9197981366460244,-7.405113768413161,-0.4344825048788885,0.008394305015416825
npz_dep:Weekday,MMP202002:F-JMP202201:W,0,-3.919798136646013,-7.405113768413148,-0.43448250487887696,0.008394305015416825
npz_dep:Weekday,MMP202002:Sa-JMP202201:W,0,-3.9217857142857797,-7.349429268296439,-0.49414216027512037,0.006173771215927881
npz_dep:Weekday,MMP202002:Su-JMP202201:W,0,-3.920833333333401,-7.3762315392621165,-0.46543512740468573,0.007172958265354246
npz_dep:Weekday,SWCMP202201:W-MMP202002:W,0,4.096187025535002,0.2836576282257264,7.908716422844278,0.017915414351778347
npz_dep:Weekday,TRMP202105:W-MMP202002:W,0,6.857142857142975,3.700068579866903,10.014217134419047,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Th-MMP202002:W,0,6.632298136646109,2.9173789030247557,10.347217370267462,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Th-MMP202002:W,0,3.9197981366460213,0.4344825048788854,7.405113768413157,0.008394305015416381
npz_dep:Weekday,SWCMP202201:Th-MMP202002:W,0,4.096187025534996,0.28365762822572016,7.908716422844272,0.017915414351777126
npz_dep:Weekday,TRMP202105:Th-MMP202002:W,0,6.857142857142974,3.700068579866902,10.014217134419045,5.034227479328024e-10
npz_dep:Weekday,GMP202201:F-MMP202002:W,0,6.63229813664611,2.9173789030247566,10.347217370267463,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:F-MMP202002:W,0,3.9197981366460324,0.4344825048788965,7.405113768413168,0.00839430501541616
npz_dep:Weekday,SWCMP202201:F-MMP202002:W,0,4.096187025535002,0.2836576282257264,7.908716422844278,0.017915414351778347
npz_dep:Weekday,TRMP202105:F-MMP202002:W,0,6.857142857142979,3.7000685798669073,10.014217134419052,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Sa-MMP202002:W,0,6.632298136646066,2.917378903024712,10.347217370267419,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Sa-MMP202002:W,0,4.049440993788928,0.49627112401042783,7.6026108635674285,0.006630844907113853
npz_dep:Weekday,SWCMP202201:Sa-MMP202002:W,0,4.096187025535004,0.28365762822572815,7.90871642284428,0.017915414351777792
npz_dep:Weekday,TRMP202105:Sa-MMP202002:W,0,6.8571428571429776,3.7000685798669055,10.014217134419049,5.034227479328024e-10
npz_dep:Weekday,GMP202201:Su-MMP202002:W,0,6.6322981366461695,2.917378903024816,10.347217370267522,1.0867539756986844e-8
npz_dep:Weekday,JMP202201:Su-MMP202002:W,0,4.049440993788931,0.4962711240104305,7.602610863567431,0.006630844907114408
npz_dep:Weekday,SWCMP202201:Su-MMP202002:W,0,4.096187025535005,0.28365762822572904,7.908716422844281,0.017915414351777792
npz_dep:Weekday,TRMP202105:Su-MMP202002:W,0,6.857142857142979,3.7000685798669073,10.014217134419052,5.034227479328024e-10
npz_dep:Weekday,MMP202002:Th-SWCMP202201:W,0,-4.096187025535,-7.908716422844276,-0.2836576282257246,0.017915414351778014
npz_dep:Weekday,MMP202002:F-SWCMP202201:W,0,-4.09618702553499,-7.9087164228442655,-0.28365762822571394,0.01791541435177857
npz_dep:Weekday,MMP202002:Sa-SWCMP202201:W,0,-4.098174603174756,-7.858054346684899,-0.33829485966461315,0.014240325749875882
npz_dep:Weekday,MMP202002:Su-SWCMP202201:W,0,-4.097222222222378,-7.8824213073224545,-0.31202313712230056,0.015924817549701542
npz_dep:Weekday,MMP202002:Th-TRMP202105:W,0,-6.857142857142973,-10.014217134419045,-3.700068579866901,5.034227479328024e-10
npz_dep:Weekday,MMP202002:F-TRMP202105:W,0,-6.8571428571429625,-10.014217134419034,-3.7000685798668904,5.034227479328024e-10
npz_dep:Weekday,MMP202002:Sa-TRMP202105:W,0,-6.859130434782728,-9.952418858539671,-3.765842011025786,5.031673966371386e-10
npz_dep:Weekday,MMP202002:Su-TRMP202105:W,0,-6.8581780538303505,-9.982193050710691,-3.7341630569500106,5.032555483452938e-10
npz_dep:Weekday,MMP202002:Th-GMP202201:Th,0,-6.632298136646107,-10.347217370267462,-2.917378903024754,1.0867539756986844e-8
npz_dep:Weekday,MMP202002:F-GMP202201:Th,0,-6.632298136646097,-10.347217370267451,-2.9173789030247432,1.0867539756986844e-8
npz_dep:Weekday,MMP202002:Sa-GMP202201:Th,0,-6.634285714285863,-10.295151758357994,-2.9734196702137314,5.7916001994229305e-9
npz_dep:Weekday,MMP202002:Su-GMP202201:Th,0,-6.633333333333485,-10.320198752741264,-2.9464679139257055,7.837997917370387e-9
npz_dep:Weekday,MMP202002:Th-JMP202201:Th,0,-3.91979813664602,-7.405113768413155,-0.43448250487888407,0.00839430501541616
npz_dep:Weekday,MMP202002:F-JMP202201:Th,0,-3.9197981366460084,-7.405113768413145,-0.4344825048788725,0.008394305015415937
npz_dep:Weekday,MMP202002:Sa-JMP202201:Th,0,-3.9217857142857753,-7.349429268296435,-0.4941421602751159,0.00617377121592777
npz_dep:Weekday,MMP202002:Su-JMP202201:Th,0,-3.9208333333333965,-7.376231539262111,-0.4654351274046813,0.007172958265354468
npz_dep:Weekday,SWCMP202201:Th-MMP202002:Th,0,4.096187025534994,0.2836576282257184,7.90871642284427,0.017915414351777126
