term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
npz_dep:Weekday,TRMP202105:Th-MMP202002:T,0,0.26086956521739135,0.10444692988779639,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:F-MMP202002:T,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:Sa-MMP202002:T,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:Su-MMP202002:T,0,0.2608695652173914,0.10444692988779644,0.41729220054698635,1.7828506604367078e-7
npz_dep:Weekday,TRMP202105:T-SWCMP202201:T,0,0.24999999999999728,0.06732795798934726,0.4326720420106473,1.1309042085883014e-4
npz_dep:Weekday,TRMP202105:W-SWCMP202201:T,0,0.2608695652173886,0.07680754908357021,0.4449315813512069,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:Th-SWCMP202201:T,0,0.2608695652173885,0.07680754908357015,0.4449315813512069,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:F-SWCMP202201:T,0,0.2608695652173886,0.07680754908357021,0.4449315813512069,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:Sa-SWCMP202201:T,0,0.2608695652173886,0.07680754908357021,0.4449315813512069,4.2864462084790667e-5
npz_dep:Weekday,TRMP202105:Su-SWCMP202201:T,0,0.2608695652173886,0.07680754908357021,0.4449315813512069,4.2864462084790667e-5
npz_dep:Weekday,GMP202201:W-TRMP202105:T,0,-0.24999999999999487,-0.4326720420106449,-0.06732795798934485,1.1309042085805299e-4
npz_dep:Weekday,JMP202201:W-TRMP202105:T,0,-0.2499999999999994,-0.42120360372099586,-0.0787963962790029,1.7729504807273422e-5
npz_dep:Weekday,MMP202002:W-TRMP202105:T,0,-0.2500000000000001,-0.40478465683829956,-0.09521534316170066,6.011136064465461e-7
npz_dep:Weekday,SWCMP202201:W-TRMP202105:T,0,-0.2499999999999973,-0.43754415136832764,-0.06245584863166698,2.246663719160935e-4
npz_dep:Weekday,GMP202201:Th-TRMP202105:T,0,-0.24999999999999775,-0.4326720420106478,-0.06732795798934774,1.1309042085905219e-4
npz_dep:Weekday,JMP202201:Th-TRMP202105:T,0,-0.2499999999999994,-0.42120360372099586,-0.0787963962790029,1.7729504807273422e-5
npz_dep:Weekday,MMP202002:Th-TRMP202105:T,0,-0.2500000000000001,-0.40478465683829956,-0.09521534316170066,6.011136064465461e-7
npz_dep:Weekday,SWCMP202201:Th-TRMP202105:T,0,-0.24999999999999725,-0.4375441513683276,-0.06245584863166692,2.246663719160935e-4
npz_dep:Weekday,GMP202201:F-TRMP202105:T,0,-0.24999999999999675,-0.4326720420106468,-0.06732795798934674,1.1309042085871912e-4
