network.x,npz_id.x,Site_ID.x,Dep,Begin_Hour_loc,mean_diel,mean_diel_ins,mean_diel_ins_sm,sd_lower,sd_upper,sd_lower_ins,sd_upper_ins,sd_lower_ins_sm,sd_upper_ins_sm
Temperate East,CGMP,CG,CGMP_201812_CG,16,-0.034624413145539906,-5.868544600938967e-4,2.1360500723941966e-18,-0.1381652039983544,0.06891637770727459,-0.0020243484406004568,8.506395204126633e-4,-0.0020243484406004568,0.02465882007556753
Temperate East,CGMP,CG,CGMP_201812_CG,17,-0.06279342723004694,-5.868544600938967e-4,-0.02816901408450704,-0.16633421808286142,0.040747363622767555,-0.0020243484406004568,8.506395204126633e-4,-0.0020243484406004568,-0.0035101940089395135
Temperate East,CGMP,CG,CGMP_201812_CG,18,-0.09096244131455399,-5.868544600938967e-4,-0.028169014084507043,-0.19450323216736848,0.012578349538260508,-0.0020243484406004568,8.506395204126633e-4,-0.0020243484406004568,-0.003510194008939517
Temperate East,CGMP,CG,CGMP_201812_CG,19,-0.17546948356807512,-5.868544600938967e-4,-0.04225352112676056,-0.2790102744208896,-0.07192869271526063,-0.0020243484406004568,8.506395204126633e-4,-0.0020243484406004568,-0.017594701051193037
Temperate East,CGMP,CG,CGMP_201812_CG,20,-0.20363849765258216,-5.868544600938967e-4,-0.04225352112676056,-0.30717928850539666,-0.10009770679976766,-0.0020243484406004568,8.506395204126633e-4,-0.0020243484406004568,-0.017594701051193037
Temperate East,CGMP,CG,CGMP_201812_CG,21,-0.18955399061032863,-5.868544600938967e-4,-0.04225352112676056,-0.2930947814631431,-0.08601319975751413,-0.0020243484406004568,8.506395204126633e-4,-0.0020243484406004568,-0.017594701051193037
Temperate East,CGMP,CG,CGMP_201812_CG,22,-0.17546948356807512,-5.868544600938967e-4,-0.04225352112676056,-0.2790102744208896,-0.07192869271526063,-0.0020243484406004568,8.506395204126633e-4,-0.0020243484406004568,-0.017594701051193037
Temperate East,CGMP,CG,CGMP_201812_CG,23,-0.17546948356807512,-5.868544600938967e-4,-0.02816901408450704,-0.2790102744208896,-0.07192869271526063,-0.0020243484406004568,8.506395204126633e-4,-0.0020243484406004568,-0.0035101940089395135
Temperate East,CGMP,CG,CGMP_201904_CG,0,-0.1961111111111111,-0.028888888888888888,-0.13666666666666666,-0.31485622712221084,-0.07736599510001137,-0.04301963334232706,-0.014758144435450718,-0.04301963334232706,-0.05933808110526165
Temperate East,CGMP,CG,CGMP_201904_CG,1,-0.1827777777777778,-0.028888888888888888,-0.11,-0.30152289378887753,-0.06403266176667806,-0.04301963334232706,-0.014758144435450718,-0.04301963334232706,-0.03267141443859499
Temperate East,CGMP,CG,CGMP_201904_CG,2,-0.20944444444444443,-0.028888888888888888,-0.13666666666666666,-0.32818956045554415,-0.0906993284333447,-0.04301963334232706,-0.014758144435450718,-0.04301963334232706,-0.05933808110526165
Temperate East,CGMP,CG,CGMP_201904_CG,3,-0.2361111111111111,-0.028888888888888888,-0.13666666666666666,-0.3548562271222108,-0.11736599510001137,-0.04301963334232706,-0.014758144435450718,-0.04301963334232706,-0.05933808110526165
Temperate East,CGMP,CG,CGMP_201904_CG,4,-0.2361111111111111,-0.028888888888888888,-0.16333333333333333,-0.3548562271222108,-0.11736599510001137,-0.04301963334232706,-0.014758144435450718,-0.04301963334232706,-0.08600474777192832
Temperate East,CGMP,CG,CGMP_201904_CG,5,-0.11611111111111111,-0.015555555555555553,-0.05666666666666667,-0.23485622712221083,0.0026340048999886206,-0.02968630000899372,-0.0014248111021173838,-0.02968630000899372,0.02066191889473834
Temperate East,CGMP,CG,CGMP_201904_CG,6,0.37722222222222224,0.011111111111111112,0.29,0.2584771062111225,0.49596733823332195,-0.003019633342327058,0.025241855564549283,-0.003019633342327058,0.367328585561405
Temperate East,CGMP,CG,CGMP_201904_CG,7,0.2838888888888889,0.011111111111111113,0.18333333333333332,0.1651437728777892,0.40263400489998863,-0.0030196333423270563,0.025241855564549283,-0.0030196333423270563,0.26066191889473833
Temperate East,CGMP,CG,CGMP_201904_CG,8,0.3238888888888889,0.06444444444444444,0.14333333333333334,0.20514377287778918,0.4426340048999886,0.050313699991006273,0.07857518889788262,0.050313699991006273,0.22066191889473835
Temperate East,CGMP,CG,CGMP_201904_CG,9,0.3238888888888889,0.03777777777777778,0.25,0.20514377287778918,0.4426340048999886,0.02364703332433961,0.05190852223121595,0.02364703332433961,0.327328585561405
Temperate East,CGMP,CG,CGMP_201904_CG,10,0.3638888888888889,0.051111111111111114,0.23666666666666666,0.24514377287778916,0.4826340048999886,0.036980366657672945,0.06524185556454928,0.036980366657672945,0.3139952522280717
Temperate East,CGMP,CG,CGMP_201904_CG,11,0.3105555555555556,0.03777777777777778,0.19666666666666668,0.19181043954445587,0.4293006715666553,0.02364703332433961,0.05190852223121595,0.02364703332433961,0.2739952522280717
Temperate East,CGMP,CG,CGMP_201904_CG,12,0.2838888888888889,0.011111111111111112,0.11666666666666667,0.1651437728777892,0.40263400489998863,-0.003019633342327058,0.025241855564549283,-0.003019633342327058,0.19399525222807168
Temperate East,CGMP,CG,CGMP_201904_CG,13,0.2038888888888889,0.024444444444444446,0.14333333333333334,0.08514377287778917,0.3226340048999886,0.010313699991006276,0.03857518889788261,0.010313699991006276,0.22066191889473835
Temperate East,CGMP,CG,CGMP_201904_CG,14,0.07055555555555555,-0.00222222222222222,0.07666666666666666,-0.04818956045554418,0.18930067156665528,-0.01635296667566039,0.01190852223121595,-0.01635296667566039,0.15399525222807167
Temperate East,CGMP,CG,CGMP_201904_CG,15,0.043888888888888894,0.011111111111111112,0.03666666666666667,-0.07485622712221084,0.16263400489998864,-0.003019633342327058,0.025241855564549283,-0.003019633342327058,0.11399525222807168
Temperate East,CGMP,CG,CGMP_201904_CG,16,-0.07611111111111112,-0.015555555555555553,-0.07,-0.19485622712221085,0.042634004899988615,-0.02968630000899372,-0.0014248111021173838,-0.02968630000899372,0.007328585561405004
Temperate East,CGMP,CG,CGMP_201904_CG,17,-0.1961111111111111,-0.0022222222222222205,-0.11,-0.31485622712221084,-0.07736599510001137,-0.01635296667566039,0.011908522231215949,-0.01635296667566039,-0.03267141443859499
Temperate East,CGMP,CG,CGMP_201904_CG,18,-0.16944444444444445,0.011111111111111112,-0.12333333333333334,-0.28818956045554417,-0.05069932843334472,-0.003019633342327058,0.025241855564549283,-0.003019633342327058,-0.046004747771928325
Temperate East,CGMP,CG,CGMP_201904_CG,19,-0.22277777777777777,-0.028888888888888888,-0.13666666666666666,-0.3415228937888775,-0.10403266176667804,-0.04301963334232706,-0.014758144435450718,-0.04301963334232706,-0.05933808110526165
Temperate East,CGMP,CG,CGMP_201904_CG,20,-0.16944444444444445,-0.015555555555555553,-0.08333333333333333,-0.28818956045554417,-0.05069932843334472,-0.02968630000899372,-0.0014248111021173838,-0.02968630000899372,-0.006004747771928318
Temperate East,CGMP,CG,CGMP_201904_CG,21,-0.2361111111111111,-0.028888888888888888,-0.16333333333333333,-0.3548562271222108,-0.11736599510001137,-0.04301963334232706,-0.014758144435450718,-0.04301963334232706,-0.08600474777192832
Temperate East,CGMP,CG,CGMP_201904_CG,22,-0.1961111111111111,-0.028888888888888888,-0.13666666666666666,-0.31485622712221084,-0.07736599510001137,-0.04301963334232706,-0.014758144435450718,-0.04301963334232706,-0.05933808110526165
Temperate East,CGMP,CG,CGMP_201904_CG,23,-0.14277777777777778,0.011111111111111113,-0.11,-0.2615228937888775,-0.02403266176667805,-0.0030196333423270563,0.025241855564549283,-0.0030196333423270563,-0.03267141443859499
Temperate East,SIMP,EP,SIMP_201808_EP,0,-0.23529411764705882,-0.011029411764705881,-0.06004901960784314,-0.3592460196831072,-0.1113422156110104,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.007029901316722098
Temperate East,SIMP,EP,SIMP_201808_EP,1,-0.1176470588235294,-0.011029411764705881,-0.08946078431372549,-0.24159896085957783,0.006304843212519021,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.03644166602260445
Temperate East,SIMP,EP,SIMP_201808_EP,2,-0.20588235294117646,-0.011029411764705881,-0.06004901960784314,-0.32983425497722485,-0.08193045090512804,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.007029901316722098
Temperate East,SIMP,EP,SIMP_201808_EP,3,-0.29411764705882354,-0.011029411764705881,-0.08946078431372549,-0.41806954909487193,-0.17016574502277512,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.03644166602260445
Temperate East,SIMP,EP,SIMP_201808_EP,4,-0.20588235294117646,-0.011029411764705881,-0.06004901960784314,-0.32983425497722485,-0.08193045090512804,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.007029901316722098
Temperate East,SIMP,EP,SIMP_201808_EP,5,-0.23529411764705882,-0.011029411764705881,-0.06004901960784313,-0.3592460196831072,-0.1113422156110104,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.007029901316722091
Temperate East,SIMP,EP,SIMP_201808_EP,6,-0.058823529411764705,-0.011029411764705881,-0.03063725490196078,-0.1827754314478131,0.06512837262428371,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,0.02238186338916026
Temperate East,SIMP,EP,SIMP_201808_EP,7,0.17647058823529413,0.01838235294117647,0.14583333333333334,0.05251868619924571,0.30042249027134255,0.0028599445187848915,0.03390476136356805,0.0028599445187848915,0.1988524516244544
Temperate East,SIMP,EP,SIMP_201808_EP,8,0.5294117647058824,-0.011029411764705881,0.35171568627450983,0.4054598626698339,0.6533636667419308,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,0.4047348045656309
Temperate East,SIMP,EP,SIMP_201808_EP,9,0.4411764705882353,0.01838235294117647,0.05759803921568628,0.31722456855218684,0.5651283726242837,0.0028599445187848915,0.03390476136356805,0.0028599445187848915,0.11061715750680731
Temperate East,SIMP,EP,SIMP_201808_EP,10,0.5,-0.011029411764705881,0.11642156862745098,0.37604809796395156,0.6239519020360484,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,0.16944068691857203
Temperate East,SIMP,EP,SIMP_201808_EP,11,0.29411764705882354,-0.011029411764705881,0.028186274509803926,0.17016574502277512,0.41806954909487193,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,0.08120539280092497
Temperate East,SIMP,EP,SIMP_201808_EP,12,0.029411764705882356,0.01838235294117647,-0.030637254901960783,-0.09454013733016606,0.15336366674193078,0.0028599445187848915,0.03390476136356805,0.0028599445187848915,0.022381863389160258
Temperate East,SIMP,EP,SIMP_201808_EP,13,0.0588235294117647,-0.011029411764705881,-0.030637254901960783,-0.06512837262428373,0.1827754314478131,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,0.022381863389160258
Temperate East,SIMP,EP,SIMP_201808_EP,14,0.08823529411764706,-0.011029411764705881,-0.08946078431372549,-0.03571660791840135,0.21218719615369547,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.03644166602260445
Temperate East,SIMP,EP,SIMP_201808_EP,15,0.11764705882352941,-0.011029411764705881,0.028186274509803922,-0.006304843212519007,0.24159896085957783,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,0.08120539280092497
Temperate East,SIMP,EP,SIMP_201808_EP,16,0.14705882352941177,0.01838235294117647,0.08700980392156862,0.023106921493363353,0.2710107255654602,0.0028599445187848915,0.03390476136356805,0.0028599445187848915,0.14002892221268967
Temperate East,SIMP,EP,SIMP_201808_EP,17,0.08823529411764706,0.1360294117647059,0.14583333333333331,-0.03571660791840135,0.21218719615369547,0.12050700334231432,0.15155182018709748,0.12050700334231432,0.19885245162445436
Temperate East,SIMP,EP,SIMP_201808_EP,18,-0.23529411764705882,-0.011029411764705881,-0.03063725490196078,-0.3592460196831072,-0.1113422156110104,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,0.02238186338916026
Temperate East,SIMP,EP,SIMP_201808_EP,19,-0.1764705882352941,-0.011029411764705881,-0.06004901960784314,-0.3004224902713425,-0.052518686199245684,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.007029901316722098
Temperate East,SIMP,EP,SIMP_201808_EP,20,-0.17647058823529413,-0.011029411764705881,-0.08946078431372549,-0.30042249027134255,-0.05251868619924571,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.03644166602260445
Temperate East,SIMP,EP,SIMP_201808_EP,21,-0.11764705882352941,-0.011029411764705881,-0.06004901960784314,-0.24159896085957783,0.006304843212519007,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.007029901316722098
Temperate East,SIMP,EP,SIMP_201808_EP,22,-0.20588235294117646,-0.011029411764705881,-0.08946078431372549,-0.32983425497722485,-0.08193045090512804,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,-0.03644166602260445
Temperate East,SIMP,EP,SIMP_201808_EP,23,-0.20588235294117646,-0.011029411764705881,-0.030637254901960783,-0.32983425497722485,-0.08193045090512804,-0.02655182018709746,0.004492996657685698,-0.02655182018709746,0.022381863389160258
Temperate East,SIMP,EP,SIMP_201812_EP,0,-0.12142857142857143,-0.019047619047619046,-0.08095238095238096,-0.26473531734453376,0.021878174487390892,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201812_EP,1,-0.15,-0.019047619047619046,-0.08095238095238096,-0.2933067459159623,-0.006693254084037675,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201812_EP,2,-0.12142857142857143,-0.019047619047619046,-0.08095238095238096,-0.26473531734453376,0.021878174487390892,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201812_EP,3,-0.17857142857142858,-0.019047619047619046,-0.08095238095238096,-0.32187817448739087,-0.035264682655466256,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201812_EP,4,-0.2642857142857143,-0.019047619047619046,-0.08095238095238096,-0.4075924602016766,-0.12097896836975197,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201812_EP,5,-0.007142857142857142,-0.019047619047619046,0.004761904761904761,-0.15044960305881946,0.13616388877310517,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,0.05254629679379566
Temperate East,SIMP,EP,SIMP_201812_EP,6,0.19285714285714287,-0.019047619047619046,0.0619047619047619,0.04955039694118055,0.3361638887731052,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,0.1096891539366528
Temperate East,SIMP,EP,SIMP_201812_EP,7,0.5642857142857143,0.009523809523809526,0.09047619047619047,0.42097896836975196,0.7075924602016765,-0.005469040985699104,0.024516660033318156,-0.005469040985699104,0.13826058250808138
Temperate East,SIMP,EP,SIMP_201812_EP,8,0.5357142857142857,0.03809523809523809,0.1761904761904762,0.3924075397983234,0.6790210316302481,0.02310238758572946,0.053088088604746723,0.02310238758572946,0.22397486822236712
Temperate East,SIMP,EP,SIMP_201812_EP,9,0.5357142857142857,-0.019047619047619046,0.06190476190476191,0.3924075397983234,0.6790210316302481,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,0.10968915393665281
Temperate East,SIMP,EP,SIMP_201812_EP,10,0.36428571428571427,0.0380952380952381,0.14761904761904762,0.22097896836975195,0.5075924602016766,0.023102387585729467,0.05308808860474673,0.023102387585729467,0.19540343965093854
Temperate East,SIMP,EP,SIMP_201812_EP,11,0.33571428571428574,0.009523809523809525,0.11904761904761904,0.19240753979832342,0.47902103163024806,-0.005469040985699105,0.024516660033318156,-0.005469040985699105,0.16683201107950996
Temperate East,SIMP,EP,SIMP_201812_EP,12,0.30714285714285716,0.09523809523809523,0.20476190476190476,0.16383611122689484,0.4504496030588195,0.0802452447285866,0.11023094574760386,0.0802452447285866,0.25254629679379564
Temperate East,SIMP,EP,SIMP_201812_EP,13,0.07857142857142857,0.0380952380952381,0.09047619047619047,-0.06473531734453375,0.2218781744873909,0.023102387585729467,0.05308808860474673,0.023102387585729467,0.13826058250808138
Temperate East,SIMP,EP,SIMP_201812_EP,14,-0.15,0.0380952380952381,-0.02380952380952381,-0.2933067459159623,-0.006693254084037675,0.023102387585729467,0.05308808860474673,0.023102387585729467,0.02397486822236709
Temperate East,SIMP,EP,SIMP_201812_EP,15,-0.17857142857142858,-0.019047619047619046,-0.02380952380952381,-0.32187817448739087,-0.035264682655466256,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,0.02397486822236709
Temperate East,SIMP,EP,SIMP_201812_EP,16,-0.09285714285714286,0.009523809523809526,0.03333333333333333,-0.23616388877310518,0.05044960305881946,-0.005469040985699104,0.024516660033318156,-0.005469040985699104,0.08111772536522424
Temperate East,SIMP,EP,SIMP_201812_EP,17,-0.2642857142857143,-0.019047619047619046,-0.08095238095238096,-0.4075924602016766,-0.12097896836975197,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201812_EP,18,-0.2642857142857143,-0.019047619047619046,-0.08095238095238096,-0.4075924602016766,-0.12097896836975197,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201812_EP,19,-0.20714285714285716,0.009523809523809526,-0.05238095238095238,-0.35044960305881945,-0.06383611122689484,-0.005469040985699104,0.024516660033318156,-0.005469040985699104,-0.004596560349061481
Temperate East,SIMP,EP,SIMP_201812_EP,20,-0.2642857142857143,-0.019047619047619046,-0.08095238095238096,-0.4075924602016766,-0.12097896836975197,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201812_EP,21,-0.2642857142857143,-0.019047619047619046,-0.08095238095238096,-0.4075924602016766,-0.12097896836975197,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201812_EP,22,-0.20714285714285713,-0.019047619047619046,-0.08095238095238096,-0.35044960305881945,-0.06383611122689481,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201812_EP,23,-0.17857142857142858,-0.019047619047619046,-0.08095238095238096,-0.32187817448739087,-0.035264682655466256,-0.034040469557127674,-0.004054768538110416,-0.034040469557127674,-0.033167988920490055
Temperate East,SIMP,EP,SIMP_201906_EP,0,-0.15000000000000002,-0.03958333333333333,-0.09791666666666667,-0.20757792451369145,-0.0924220754863086,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,-0.04765692465910492
Temperate East,SIMP,EP,SIMP_201906_EP,1,-4.185020385794047e-18,-0.03958333333333333,-0.09791666666666667,-0.05757792451369143,0.05757792451369142,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,-0.04765692465910492
Temperate East,SIMP,EP,SIMP_201906_EP,2,-0.2,-0.03958333333333333,-0.09791666666666667,-0.25757792451369144,-0.14242207548630859,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,-0.04765692465910492
Temperate East,SIMP,EP,SIMP_201906_EP,3,-0.15,-0.03958333333333333,-0.09791666666666667,-0.20757792451369142,-0.09242207548630857,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,-0.04765692465910492
Temperate East,SIMP,EP,SIMP_201906_EP,4,-0.05000000000000001,-0.03958333333333333,-0.09791666666666667,-0.10757792451369144,0.0075779245136914156,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,-0.04765692465910492
Temperate East,SIMP,EP,SIMP_201906_EP,5,-0.15,-0.03958333333333333,-0.09791666666666667,-0.20757792451369142,-0.09242207548630857,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,-0.04765692465910492
Temperate East,SIMP,EP,SIMP_201906_EP,6,0.04999999999999999,-0.03958333333333333,-0.04791666666666666,-0.007577924513691436,0.10757792451369141,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.002343075340895083
Temperate East,SIMP,EP,SIMP_201906_EP,7,0.04999999999999999,-0.03958333333333333,0.0020833333333333324,-0.007577924513691436,0.10757792451369141,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.05234307534089508
Temperate East,SIMP,EP,SIMP_201906_EP,8,0.15,-0.03958333333333333,0.0020833333333333303,0.09242207548630857,0.20757792451369142,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.05234307534089508
Temperate East,SIMP,EP,SIMP_201906_EP,9,0.15,-0.03958333333333333,-0.04791666666666666,0.09242207548630857,0.20757792451369142,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.002343075340895083
Temperate East,SIMP,EP,SIMP_201906_EP,10,0.25,-0.03958333333333333,0.0020833333333333346,0.19242207548630857,0.3075779245136914,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.05234307534089508
Temperate East,SIMP,EP,SIMP_201906_EP,11,-1.1098842114462549e-17,0.010416666666666671,0.052083333333333336,-0.05757792451369144,0.05757792451369141,-0.03255650915941942,0.05338984249275276,-0.03255650915941942,0.10234307534089508
Temperate East,SIMP,EP,SIMP_201906_EP,12,-1.0408340855860843e-17,-0.03958333333333333,-0.04791666666666666,-0.05757792451369144,0.05757792451369141,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.002343075340895083
Temperate East,SIMP,EP,SIMP_201906_EP,13,0.15,0.060416666666666674,0.20208333333333334,0.09242207548630857,0.20757792451369142,0.017443490840580583,0.10338984249275276,0.017443490840580583,0.25234307534089506
Temperate East,SIMP,EP,SIMP_201906_EP,14,0.04999999999999999,-0.03958333333333333,0.15208333333333335,-0.007577924513691436,0.10757792451369141,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.2023430753408951
Temperate East,SIMP,EP,SIMP_201906_EP,15,-0.05000000000000001,-0.03958333333333333,-0.04791666666666666,-0.10757792451369144,0.0075779245136914156,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.002343075340895083
Temperate East,SIMP,EP,SIMP_201906_EP,16,-0.05000000000000001,-0.03958333333333333,-0.09791666666666667,-0.10757792451369144,0.0075779245136914156,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,-0.04765692465910492
Temperate East,SIMP,EP,SIMP_201906_EP,17,-0.05000000000000001,0.01041666666666667,0.0020833333333333324,-0.10757792451369144,0.0075779245136914156,-0.03255650915941942,0.05338984249275276,-0.03255650915941942,0.05234307534089508
Temperate East,SIMP,EP,SIMP_201906_EP,18,-0.1,-0.03958333333333333,0.0020833333333333346,-0.15757792451369143,-0.04242207548630858,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.05234307534089508
Temperate East,SIMP,EP,SIMP_201906_EP,19,0.04999999999999998,0.21041666666666664,0.15208333333333335,-0.007577924513691443,0.10757792451369141,0.16744349084058055,0.25338984249275276,0.16744349084058055,0.2023430753408951
Temperate East,SIMP,EP,SIMP_201906_EP,20,0.09999999999999998,0.26041666666666663,0.20208333333333334,0.04242207548630855,0.1575779245136914,0.21744349084058054,0.3033898424927527,0.21744349084058054,0.25234307534089506
Temperate East,SIMP,EP,SIMP_201906_EP,21,0.04999999999999998,0.16041666666666668,0.15208333333333335,-0.007577924513691443,0.10757792451369141,0.11744349084058059,0.20338984249275277,0.11744349084058059,0.2023430753408951
Temperate East,SIMP,EP,SIMP_201906_EP,22,0.049999999999999996,-0.03958333333333333,0.0020833333333333324,-0.0075779245136914294,0.10757792451369141,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.05234307534089508
Temperate East,SIMP,EP,SIMP_201906_EP,23,-0.15000000000000002,-0.03958333333333333,-0.04791666666666667,-0.20757792451369145,-0.0924220754863086,-0.08255650915941942,0.0033898424927527593,-0.08255650915941942,0.002343075340895076
Temperate East,SIMP,WP,SIMP_201808_WP,0,-0.32702020202020204,-0.03535353535353535,-0.13257575757575757,-0.5223349872938263,-0.1317054167465778,-0.06587536294052534,-0.004831707766545356,-0.06587536294052534,-0.04758945645722601
Temperate East,SIMP,WP,SIMP_201808_WP,1,-0.32702020202020204,-0.03535353535353535,-0.13257575757575757,-0.5223349872938263,-0.1317054167465778,-0.06587536294052534,-0.004831707766545356,-0.06587536294052534,-0.04758945645722601
Temperate East,SIMP,WP,SIMP_201808_WP,2,-0.32702020202020204,-0.03535353535353535,-0.13257575757575757,-0.5223349872938263,-0.1317054167465778,-0.06587536294052534,-0.004831707766545356,-0.06587536294052534,-0.04758945645722601
Temperate East,SIMP,WP,SIMP_201808_WP,3,-0.2967171717171717,-0.03535353535353535,-0.16287878787878787,-0.49203195699079594,-0.10140238644354746,-0.06587536294052534,-0.004831707766545356,-0.06587536294052534,-0.07789248676025631
Temperate East,SIMP,WP,SIMP_201808_WP,4,-0.32702020202020204,-0.03535353535353535,-0.16287878787878787,-0.5223349872938263,-0.1317054167465778,-0.06587536294052534,-0.004831707766545356,-0.06587536294052534,-0.07789248676025631
Temperate East,SIMP,WP,SIMP_201808_WP,5,-0.2361111111111111,-0.00505050505050505,-0.13257575757575757,-0.4314258963847354,-0.04079632583748685,-0.03557233263749505,0.025471322536484944,-0.03557233263749505,-0.04758945645722601
Temperate East,SIMP,WP,SIMP_201808_WP,6,0.006313131313131311,-0.03535353535353535,0.01893939393939394,-0.18900165396049295,0.20162791658675555,-0.06587536294052534,-0.004831707766545356,-0.06587536294052534,0.1039256950579255
Temperate East,SIMP,WP,SIMP_201808_WP,7,0.369949494949495,-0.03535353535353535,0.14015151515151514,0.17463470967587072,0.5652642802231193,-0.06587536294052534,-0.004831707766545356,-0.06587536294052534,0.2251378162700467
Temperate East,SIMP,WP,SIMP_201808_WP,8,0.7941919191919192,0.05555555555555556,0.4431818181818182,0.598877133918295,0.9895067044655435,0.025033727968565563,0.08607738314254555,0.025033727968565563,0.5281681193003498
Temperate East,SIMP,WP,SIMP_201808_WP,9,0.88510101010101,-0.03535353535353535,0.23106060606060605,0.6897862248273858,1.0804157953746343,-0.06587536294052534,-0.004831707766545356,-0.06587536294052534,0.31604690717913764
Temperate East,SIMP,WP,SIMP_201808_WP,10,0.7941919191919192,0.025252525252525256,0.26136363636363635,0.598877133918295,0.9895067044655435,-0.005269302334464741,0.05577435283951525,-0.005269302334464741,0.3463499374821679
Temperate East,SIMP,WP,SIMP_201808_WP,11,0.27904040404040403,-0.03535353535353535,0.07954545454545454,0.08372561876677978,0.4743551893140283,-0.06587536294052534,-0.004831707766545356,-0.06587536294052534,0.1645317556639861
Temperate East,SIMP,WP,SIMP_201808_WP,12,0.4305555555555556,0.05555555555555556,0.23106060606060605,0.23524077028193133,0.6258703408291798,0.025033727968565563,0.08607738314254555,0.025033727968565563,0.31604690717913764
Temperate East,SIMP,WP,SIMP_201808_WP,13,-0.023989898989899,-0.03535353535353535,-0.011363636363636362,-0.21930468426352326,0.17132488628372525,-0.06587536294052534,-0.004831707766545356,-0.06587536294052534,0.07362266475489519
Temperate East,SIMP,WP,SIMP_201808_WP,14,-0.023989898989899,-0.005050505050505053,-0.04166666666666667,-0.21930468426352326,0.17132488628372525,-0.03557233263749505,0.025471322536484944,-0.03557233263749505,0.04331963445186489
Temperate East,SIMP,WP,SIMP_201808_WP,15,0.006313131313131294,0.05555555555555556,0.07954545454545454,-0.18900165396049295,0.20162791658675555,0.025033727968565563,0.08607738314254555,0.025033727968565563,0.1645317556639861
Temperate East,SIMP,WP,SIMP_201808_WP,16,0.0669191919191919,0.20707070707070707,0.14015151515151517,-0.12839559335443235,0.26223397719281616,0.17654887948371709,0.23759253465769706,0.17654887948371709,0.22513781627004673
Temperate East,SIMP,WP,SIMP_201808_WP,17,-0.0542929292929293,0.11616161616161616,0.07954545454545453,-0.24960771456655356,0.14102185598069494,0.08563978857462616,0.14668344374860615,0.08563978857462616,0.1645317556639861
