Dep,Weekday,ves_yn,network,npz_id,Site_ID,Date_noyr,Begin_Date_loc,n_hours,name,Perc_per_hour
MURAT_202002_MRW,W,N,South-west,MMP,MRW,2000-02-26,2020-02-26,24,freq,1
MURAT_202002_MRW,W,N,South-west,MMP,MRW,2000-03-04,2020-03-04,24,freq,1
MURAT_202002_MRW,W,N,South-west,MMP,MRW,2000-03-11,2020-03-11,24,freq,1
MURAT_202002_MRW,W,N,South-west,MMP,MRW,2000-03-18,2020-03-18,24,freq,1
MURAT_202002_MRW,W,N,South-west,MMP,MRW,2000-03-25,2020-03-25,24,freq,1
MURAT_202002_MRW,W,N,South-west,MMP,MRW,2000-04-01,2020-04-01,24,freq,1
MURAT_202002_MRW,W,N,South-west,MMP,MRW,2000-04-08,2020-04-08,24,freq,1
MURAT_202002_MRW,W,N,South-west,MMP,MRW,2000-04-15,2020-04-15,24,freq,1
MURAT_202002_MRW,W,N,South-west,MMP,MRW,2000-04-22,2020-04-22,24,freq,1
MURAT_202002_MRW,W,Y,South-west,NA,NA,NA,NA,NA,freq,0
NINGALOO_201909_NGN,F,N,Northwest,NMP,NGN,2000-09-27,2019-09-27,24,freq,1
NINGALOO_201909_NGN,F,N,Northwest,NMP,NGN,2000-10-04,2019-10-04,24,freq,1
NINGALOO_201909_NGN,F,N,Northwest,NMP,NGN,2000-10-11,2019-10-11,21,freq,0.875
NINGALOO_201909_NGN,F,N,Northwest,NMP,NGN,2000-10-18,2019-10-18,22,freq,0.9166666666666666
NINGALOO_201909_NGN,F,N,Northwest,NMP,NGN,2000-10-25,2019-10-25,24,freq,1
NINGALOO_201909_NGN,F,N,Northwest,NMP,NGN,2000-11-01,2019-11-01,24,freq,1
NINGALOO_201909_NGN,F,N,Northwest,NMP,NGN,2000-11-08,2019-11-08,23,freq,0.9583333333333334
NINGALOO_201909_NGN,F,N,Northwest,NMP,NGN,2000-11-15,2019-11-15,23,freq,0.9583333333333334
NINGALOO_201909_NGN,F,Y,Northwest,NMP,NGN,2000-10-11,2019-10-11,3,freq,0.125
NINGALOO_201909_NGN,F,Y,Northwest,NMP,NGN,2000-10-18,2019-10-18,2,freq,0.08333333333333333
NINGALOO_201909_NGN,F,Y,Northwest,NMP,NGN,2000-11-08,2019-11-08,1,freq,0.041666666666666664
NINGALOO_201909_NGN,F,Y,Northwest,NMP,NGN,2000-11-15,2019-11-15,1,freq,0.041666666666666664
NINGALOO_201909_NGN,M,N,Northwest,NMP,NGN,2000-09-30,2019-09-30,24,freq,1
NINGALOO_201909_NGN,M,N,Northwest,NMP,NGN,2000-10-07,2019-10-07,23,freq,0.9583333333333334
NINGALOO_201909_NGN,M,N,Northwest,NMP,NGN,2000-10-14,2019-10-14,24,freq,1
NINGALOO_201909_NGN,M,N,Northwest,NMP,NGN,2000-10-21,2019-10-21,24,freq,1
NINGALOO_201909_NGN,M,N,Northwest,NMP,NGN,2000-10-28,2019-10-28,24,freq,1
NINGALOO_201909_NGN,M,N,Northwest,NMP,NGN,2000-11-04,2019-11-04,22,freq,0.9166666666666666
NINGALOO_201909_NGN,M,N,Northwest,NMP,NGN,2000-11-11,2019-11-11,24,freq,1
NINGALOO_201909_NGN,M,N,Northwest,NMP,NGN,2000-11-18,2019-11-18,8,freq,1
NINGALOO_201909_NGN,M,Y,Northwest,NMP,NGN,2000-10-07,2019-10-07,1,freq,0.041666666666666664
NINGALOO_201909_NGN,M,Y,Northwest,NMP,NGN,2000-11-04,2019-11-04,2,freq,0.08333333333333333
NINGALOO_201909_NGN,Sa,N,Northwest,NMP,NGN,2000-09-28,2019-09-28,23,freq,0.9583333333333334
NINGALOO_201909_NGN,Sa,N,Northwest,NMP,NGN,2000-10-05,2019-10-05,22,freq,0.9166666666666666
NINGALOO_201909_NGN,Sa,N,Northwest,NMP,NGN,2000-10-12,2019-10-12,23,freq,0.9583333333333334
NINGALOO_201909_NGN,Sa,N,Northwest,NMP,NGN,2000-10-19,2019-10-19,24,freq,1
NINGALOO_201909_NGN,Sa,N,Northwest,NMP,NGN,2000-10-26,2019-10-26,23,freq,0.9583333333333334
NINGALOO_201909_NGN,Sa,N,Northwest,NMP,NGN,2000-11-02,2019-11-02,24,freq,1
NINGALOO_201909_NGN,Sa,N,Northwest,NMP,NGN,2000-11-09,2019-11-09,23,freq,0.9583333333333334
NINGALOO_201909_NGN,Sa,N,Northwest,NMP,NGN,2000-11-16,2019-11-16,24,freq,1
NINGALOO_201909_NGN,Sa,Y,Northwest,NMP,NGN,2000-09-28,2019-09-28,1,freq,0.041666666666666664
NINGALOO_201909_NGN,Sa,Y,Northwest,NMP,NGN,2000-10-05,2019-10-05,2,freq,0.08333333333333333
NINGALOO_201909_NGN,Sa,Y,Northwest,NMP,NGN,2000-10-12,2019-10-12,1,freq,0.041666666666666664
NINGALOO_201909_NGN,Sa,Y,Northwest,NMP,NGN,2000-10-26,2019-10-26,1,freq,0.041666666666666664
NINGALOO_201909_NGN,Sa,Y,Northwest,NMP,NGN,2000-11-09,2019-11-09,1,freq,0.041666666666666664
NINGALOO_201909_NGN,Su,N,Northwest,NMP,NGN,2000-09-29,2019-09-29,23,freq,0.9583333333333334
NINGALOO_201909_NGN,Su,N,Northwest,NMP,NGN,2000-10-06,2019-10-06,24,freq,1
NINGALOO_201909_NGN,Su,N,Northwest,NMP,NGN,2000-10-13,2019-10-13,23,freq,0.9583333333333334
NINGALOO_201909_NGN,Su,N,Northwest,NMP,NGN,2000-10-20,2019-10-20,24,freq,1
NINGALOO_201909_NGN,Su,N,Northwest,NMP,NGN,2000-10-27,2019-10-27,23,freq,0.9583333333333334
NINGALOO_201909_NGN,Su,N,Northwest,NMP,NGN,2000-11-03,2019-11-03,23,freq,0.9583333333333334
NINGALOO_201909_NGN,Su,N,Northwest,NMP,NGN,2000-11-10,2019-11-10,23,freq,0.9583333333333334
NINGALOO_201909_NGN,Su,N,Northwest,NMP,NGN,2000-11-17,2019-11-17,23,freq,0.9583333333333334
NINGALOO_201909_NGN,Su,Y,Northwest,NMP,NGN,2000-09-29,2019-09-29,1,freq,0.041666666666666664
NINGALOO_201909_NGN,Su,Y,Northwest,NMP,NGN,2000-10-13,2019-10-13,1,freq,0.041666666666666664
NINGALOO_201909_NGN,Su,Y,Northwest,NMP,NGN,2000-10-27,2019-10-27,1,freq,0.041666666666666664
NINGALOO_201909_NGN,Su,Y,Northwest,NMP,NGN,2000-11-03,2019-11-03,1,freq,0.041666666666666664
NINGALOO_201909_NGN,Su,Y,Northwest,NMP,NGN,2000-11-10,2019-11-10,1,freq,0.041666666666666664
NINGALOO_201909_NGN,Su,Y,Northwest,NMP,NGN,2000-11-17,2019-11-17,1,freq,0.041666666666666664
NINGALOO_201909_NGN,R,N,Northwest,NMP,NGN,2000-09-26,2019-09-26,24,freq,1
NINGALOO_201909_NGN,R,N,Northwest,NMP,NGN,2000-10-03,2019-10-03,24,freq,1
NINGALOO_201909_NGN,R,N,Northwest,NMP,NGN,2000-10-10,2019-10-10,24,freq,1
NINGALOO_201909_NGN,R,N,Northwest,NMP,NGN,2000-10-17,2019-10-17,20,freq,0.8333333333333334
NINGALOO_201909_NGN,R,N,Northwest,NMP,NGN,2000-10-24,2019-10-24,24,freq,1
NINGALOO_201909_NGN,R,N,Northwest,NMP,NGN,2000-10-31,2019-10-31,23,freq,0.9583333333333334
NINGALOO_201909_NGN,R,N,Northwest,NMP,NGN,2000-11-07,2019-11-07,22,freq,0.9166666666666666
NINGALOO_201909_NGN,R,N,Northwest,NMP,NGN,2000-11-14,2019-11-14,24,freq,1
NINGALOO_201909_NGN,R,Y,Northwest,NMP,NGN,2000-10-17,2019-10-17,4,freq,0.16666666666666666
NINGALOO_201909_NGN,R,Y,Northwest,NMP,NGN,2000-10-31,2019-10-31,1,freq,0.041666666666666664
NINGALOO_201909_NGN,R,Y,Northwest,NMP,NGN,2000-11-07,2019-11-07,2,freq,0.08333333333333333
NINGALOO_201909_NGN,T,N,Northwest,NMP,NGN,2000-10-01,2019-10-01,23,freq,0.9583333333333334
NINGALOO_201909_NGN,T,N,Northwest,NMP,NGN,2000-10-08,2019-10-08,22,freq,0.9166666666666666
NINGALOO_201909_NGN,T,N,Northwest,NMP,NGN,2000-10-15,2019-10-15,24,freq,1
NINGALOO_201909_NGN,T,N,Northwest,NMP,NGN,2000-10-22,2019-10-22,24,freq,1
NINGALOO_201909_NGN,T,N,Northwest,NMP,NGN,2000-10-29,2019-10-29,23,freq,0.9583333333333334
NINGALOO_201909_NGN,T,N,Northwest,NMP,NGN,2000-11-05,2019-11-05,22,freq,0.9166666666666666
NINGALOO_201909_NGN,T,N,Northwest,NMP,NGN,2000-11-12,2019-11-12,24,freq,1
NINGALOO_201909_NGN,T,Y,Northwest,NMP,NGN,2000-10-01,2019-10-01,1,freq,0.041666666666666664
NINGALOO_201909_NGN,T,Y,Northwest,NMP,NGN,2000-10-08,2019-10-08,2,freq,0.08333333333333333
NINGALOO_201909_NGN,T,Y,Northwest,NMP,NGN,2000-10-29,2019-10-29,1,freq,0.041666666666666664
NINGALOO_201909_NGN,T,Y,Northwest,NMP,NGN,2000-11-05,2019-11-05,2,freq,0.08333333333333333
NINGALOO_201909_NGN,W,N,Northwest,NMP,NGN,2000-09-25,2019-09-25,15,freq,0.9375
NINGALOO_201909_NGN,W,N,Northwest,NMP,NGN,2000-10-02,2019-10-02,24,freq,1
NINGALOO_201909_NGN,W,N,Northwest,NMP,NGN,2000-10-09,2019-10-09,23,freq,0.9583333333333334
NINGALOO_201909_NGN,W,N,Northwest,NMP,NGN,2000-10-16,2019-10-16,24,freq,1
NINGALOO_201909_NGN,W,N,Northwest,NMP,NGN,2000-10-23,2019-10-23,24,freq,1
NINGALOO_201909_NGN,W,N,Northwest,NMP,NGN,2000-10-30,2019-10-30,23,freq,0.9583333333333334
NINGALOO_201909_NGN,W,N,Northwest,NMP,NGN,2000-11-06,2019-11-06,24,freq,1
NINGALOO_201909_NGN,W,N,Northwest,NMP,NGN,2000-11-13,2019-11-13,23,freq,0.9583333333333334
NINGALOO_201909_NGN,W,Y,Northwest,NMP,NGN,2000-09-25,2019-09-25,1,freq,0.0625
NINGALOO_201909_NGN,W,Y,Northwest,NMP,NGN,2000-10-09,2019-10-09,1,freq,0.041666666666666664
NINGALOO_201909_NGN,W,Y,Northwest,NMP,NGN,2000-10-30,2019-10-30,1,freq,0.041666666666666664
NINGALOO_201909_NGN,W,Y,Northwest,NMP,NGN,2000-11-13,2019-11-13,1,freq,0.041666666666666664
NINGALOO_201909_NGS,F,N,Northwest,NMP,NGS,2000-09-27,2019-09-27,23,freq,0.9583333333333334
NINGALOO_201909_NGS,F,N,Northwest,NMP,NGS,2000-10-04,2019-10-04,22,freq,0.9166666666666666
NINGALOO_201909_NGS,F,N,Northwest,NMP,NGS,2000-10-11,2019-10-11,23,freq,0.9583333333333334
NINGALOO_201909_NGS,F,N,Northwest,NMP,NGS,2000-10-18,2019-10-18,21,freq,0.875
NINGALOO_201909_NGS,F,N,Northwest,NMP,NGS,2000-10-25,2019-10-25,22,freq,0.9166666666666666
NINGALOO_201909_NGS,F,N,Northwest,NMP,NGS,2000-11-01,2019-11-01,23,freq,0.9583333333333334
NINGALOO_201909_NGS,F,N,Northwest,NMP,NGS,2000-11-08,2019-11-08,21,freq,0.875
NINGALOO_201909_NGS,F,N,Northwest,NMP,NGS,2000-11-15,2019-11-15,23,freq,0.9583333333333334
NINGALOO_201909_NGS,F,Y,Northwest,NMP,NGS,2000-09-27,2019-09-27,1,freq,0.041666666666666664
NINGALOO_201909_NGS,F,Y,Northwest,NMP,NGS,2000-10-04,2019-10-04,2,freq,0.08333333333333333
NINGALOO_201909_NGS,F,Y,Northwest,NMP,NGS,2000-10-11,2019-10-11,1,freq,0.041666666666666664
NINGALOO_201909_NGS,F,Y,Northwest,NMP,NGS,2000-10-18,2019-10-18,3,freq,0.125
NINGALOO_201909_NGS,F,Y,Northwest,NMP,NGS,2000-10-25,2019-10-25,2,freq,0.08333333333333333
NINGALOO_201909_NGS,F,Y,Northwest,NMP,NGS,2000-11-01,2019-11-01,1,freq,0.041666666666666664
NINGALOO_201909_NGS,F,Y,Northwest,NMP,NGS,2000-11-08,2019-11-08,3,freq,0.125
NINGALOO_201909_NGS,F,Y,Northwest,NMP,NGS,2000-11-15,2019-11-15,1,freq,0.041666666666666664
NINGALOO_201909_NGS,M,N,Northwest,NMP,NGS,2000-09-30,2019-09-30,23,freq,0.9583333333333334
NINGALOO_201909_NGS,M,N,Northwest,NMP,NGS,2000-10-07,2019-10-07,22,freq,0.9166666666666666
NINGALOO_201909_NGS,M,N,Northwest,NMP,NGS,2000-10-14,2019-10-14,22,freq,0.9166666666666666
NINGALOO_201909_NGS,M,N,Northwest,NMP,NGS,2000-10-21,2019-10-21,23,freq,0.9583333333333334
NINGALOO_201909_NGS,M,N,Northwest,NMP,NGS,2000-10-28,2019-10-28,23,freq,0.9583333333333334
NINGALOO_201909_NGS,M,N,Northwest,NMP,NGS,2000-11-04,2019-11-04,22,freq,0.9166666666666666
NINGALOO_201909_NGS,M,N,Northwest,NMP,NGS,2000-11-11,2019-11-11,22,freq,0.9166666666666666
NINGALOO_201909_NGS,M,N,Northwest,NMP,NGS,2000-11-18,2019-11-18,24,freq,1
NINGALOO_201909_NGS,M,Y,Northwest,NMP,NGS,2000-09-30,2019-09-30,1,freq,0.041666666666666664
NINGALOO_201909_NGS,M,Y,Northwest,NMP,NGS,2000-10-07,2019-10-07,2,freq,0.08333333333333333
NINGALOO_201909_NGS,M,Y,Northwest,NMP,NGS,2000-10-14,2019-10-14,2,freq,0.08333333333333333
NINGALOO_201909_NGS,M,Y,Northwest,NMP,NGS,2000-10-21,2019-10-21,1,freq,0.041666666666666664
NINGALOO_201909_NGS,M,Y,Northwest,NMP,NGS,2000-10-28,2019-10-28,1,freq,0.041666666666666664
NINGALOO_201909_NGS,M,Y,Northwest,NMP,NGS,2000-11-04,2019-11-04,2,freq,0.08333333333333333
NINGALOO_201909_NGS,M,Y,Northwest,NMP,NGS,2000-11-11,2019-11-11,2,freq,0.08333333333333333
NINGALOO_201909_NGS,Sa,N,Northwest,NMP,NGS,2000-09-28,2019-09-28,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Sa,N,Northwest,NMP,NGS,2000-10-05,2019-10-05,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Sa,N,Northwest,NMP,NGS,2000-10-12,2019-10-12,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Sa,N,Northwest,NMP,NGS,2000-10-19,2019-10-19,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Sa,N,Northwest,NMP,NGS,2000-10-26,2019-10-26,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Sa,N,Northwest,NMP,NGS,2000-11-02,2019-11-02,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Sa,N,Northwest,NMP,NGS,2000-11-09,2019-11-09,22,freq,0.9166666666666666
NINGALOO_201909_NGS,Sa,N,Northwest,NMP,NGS,2000-11-16,2019-11-16,22,freq,0.9166666666666666
NINGALOO_201909_NGS,Sa,Y,Northwest,NMP,NGS,2000-09-28,2019-09-28,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Sa,Y,Northwest,NMP,NGS,2000-10-05,2019-10-05,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Sa,Y,Northwest,NMP,NGS,2000-10-12,2019-10-12,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Sa,Y,Northwest,NMP,NGS,2000-10-19,2019-10-19,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Sa,Y,Northwest,NMP,NGS,2000-10-26,2019-10-26,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Sa,Y,Northwest,NMP,NGS,2000-11-02,2019-11-02,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Sa,Y,Northwest,NMP,NGS,2000-11-09,2019-11-09,2,freq,0.08333333333333333
NINGALOO_201909_NGS,Sa,Y,Northwest,NMP,NGS,2000-11-16,2019-11-16,2,freq,0.08333333333333333
NINGALOO_201909_NGS,Su,N,Northwest,NMP,NGS,2000-09-29,2019-09-29,22,freq,0.9166666666666666
NINGALOO_201909_NGS,Su,N,Northwest,NMP,NGS,2000-10-06,2019-10-06,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Su,N,Northwest,NMP,NGS,2000-10-13,2019-10-13,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Su,N,Northwest,NMP,NGS,2000-10-20,2019-10-20,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Su,N,Northwest,NMP,NGS,2000-10-27,2019-10-27,21,freq,0.875
NINGALOO_201909_NGS,Su,N,Northwest,NMP,NGS,2000-11-03,2019-11-03,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Su,N,Northwest,NMP,NGS,2000-11-10,2019-11-10,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Su,N,Northwest,NMP,NGS,2000-11-17,2019-11-17,23,freq,0.9583333333333334
NINGALOO_201909_NGS,Su,Y,Northwest,NMP,NGS,2000-09-29,2019-09-29,2,freq,0.08333333333333333
NINGALOO_201909_NGS,Su,Y,Northwest,NMP,NGS,2000-10-06,2019-10-06,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Su,Y,Northwest,NMP,NGS,2000-10-13,2019-10-13,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Su,Y,Northwest,NMP,NGS,2000-10-20,2019-10-20,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Su,Y,Northwest,NMP,NGS,2000-10-27,2019-10-27,3,freq,0.125
NINGALOO_201909_NGS,Su,Y,Northwest,NMP,NGS,2000-11-03,2019-11-03,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Su,Y,Northwest,NMP,NGS,2000-11-10,2019-11-10,1,freq,0.041666666666666664
NINGALOO_201909_NGS,Su,Y,Northwest,NMP,NGS,2000-11-17,2019-11-17,1,freq,0.041666666666666664
NINGALOO_201909_NGS,R,N,Northwest,NMP,NGS,2000-09-26,2019-09-26,23,freq,0.9583333333333334
NINGALOO_201909_NGS,R,N,Northwest,NMP,NGS,2000-10-03,2019-10-03,23,freq,0.9583333333333334
NINGALOO_201909_NGS,R,N,Northwest,NMP,NGS,2000-10-10,2019-10-10,23,freq,0.9583333333333334
NINGALOO_201909_NGS,R,N,Northwest,NMP,NGS,2000-10-17,2019-10-17,19,freq,0.7916666666666666
NINGALOO_201909_NGS,R,N,Northwest,NMP,NGS,2000-10-24,2019-10-24,23,freq,0.9583333333333334
NINGALOO_201909_NGS,R,N,Northwest,NMP,NGS,2000-10-31,2019-10-31,23,freq,0.9583333333333334
NINGALOO_201909_NGS,R,N,Northwest,NMP,NGS,2000-11-07,2019-11-07,23,freq,0.9583333333333334
NINGALOO_201909_NGS,R,N,Northwest,NMP,NGS,2000-11-14,2019-11-14,22,freq,0.9166666666666666
NINGALOO_201909_NGS,R,Y,Northwest,NMP,NGS,2000-09-26,2019-09-26,1,freq,0.041666666666666664
NINGALOO_201909_NGS,R,Y,Northwest,NMP,NGS,2000-10-03,2019-10-03,1,freq,0.041666666666666664
NINGALOO_201909_NGS,R,Y,Northwest,NMP,NGS,2000-10-10,2019-10-10,1,freq,0.041666666666666664
NINGALOO_201909_NGS,R,Y,Northwest,NMP,NGS,2000-10-17,2019-10-17,5,freq,0.20833333333333334
NINGALOO_201909_NGS,R,Y,Northwest,NMP,NGS,2000-10-24,2019-10-24,1,freq,0.041666666666666664
NINGALOO_201909_NGS,R,Y,Northwest,NMP,NGS,2000-10-31,2019-10-31,1,freq,0.041666666666666664
NINGALOO_201909_NGS,R,Y,Northwest,NMP,NGS,2000-11-07,2019-11-07,1,freq,0.041666666666666664
NINGALOO_201909_NGS,R,Y,Northwest,NMP,NGS,2000-11-14,2019-11-14,2,freq,0.08333333333333333
NINGALOO_201909_NGS,T,N,Northwest,NMP,NGS,2000-10-01,2019-10-01,22,freq,0.9166666666666666
NINGALOO_201909_NGS,T,N,Northwest,NMP,NGS,2000-10-08,2019-10-08,22,freq,0.9166666666666666
NINGALOO_201909_NGS,T,N,Northwest,NMP,NGS,2000-10-15,2019-10-15,23,freq,0.9583333333333334
NINGALOO_201909_NGS,T,N,Northwest,NMP,NGS,2000-10-22,2019-10-22,23,freq,0.9583333333333334
NINGALOO_201909_NGS,T,N,Northwest,NMP,NGS,2000-10-29,2019-10-29,22,freq,0.9166666666666666
NINGALOO_201909_NGS,T,N,Northwest,NMP,NGS,2000-11-05,2019-11-05,19,freq,0.7916666666666666
NINGALOO_201909_NGS,T,N,Northwest,NMP,NGS,2000-11-12,2019-11-12,23,freq,0.9583333333333334
NINGALOO_201909_NGS,T,N,Northwest,NMP,NGS,2000-11-19,2019-11-19,8,freq,1
NINGALOO_201909_NGS,T,Y,Northwest,NMP,NGS,2000-10-01,2019-10-01,2,freq,0.08333333333333333
NINGALOO_201909_NGS,T,Y,Northwest,NMP,NGS,2000-10-08,2019-10-08,2,freq,0.08333333333333333
NINGALOO_201909_NGS,T,Y,Northwest,NMP,NGS,2000-10-15,2019-10-15,1,freq,0.041666666666666664
NINGALOO_201909_NGS,T,Y,Northwest,NMP,NGS,2000-10-22,2019-10-22,1,freq,0.041666666666666664
NINGALOO_201909_NGS,T,Y,Northwest,NMP,NGS,2000-10-29,2019-10-29,2,freq,0.08333333333333333
NINGALOO_201909_NGS,T,Y,Northwest,NMP,NGS,2000-11-05,2019-11-05,5,freq,0.20833333333333334
NINGALOO_201909_NGS,T,Y,Northwest,NMP,NGS,2000-11-12,2019-11-12,1,freq,0.041666666666666664
NINGALOO_201909_NGS,W,N,Northwest,NMP,NGS,2000-09-25,2019-09-25,15,freq,0.9375
NINGALOO_201909_NGS,W,N,Northwest,NMP,NGS,2000-10-02,2019-10-02,23,freq,0.9583333333333334
NINGALOO_201909_NGS,W,N,Northwest,NMP,NGS,2000-10-09,2019-10-09,24,freq,1
NINGALOO_201909_NGS,W,N,Northwest,NMP,NGS,2000-10-16,2019-10-16,23,freq,0.9583333333333334
NINGALOO_201909_NGS,W,N,Northwest,NMP,NGS,2000-10-23,2019-10-23,23,freq,0.9583333333333334
NINGALOO_201909_NGS,W,N,Northwest,NMP,NGS,2000-10-30,2019-10-30,22,freq,0.9166666666666666
NINGALOO_201909_NGS,W,N,Northwest,NMP,NGS,2000-11-06,2019-11-06,23,freq,0.9583333333333334
NINGALOO_201909_NGS,W,N,Northwest,NMP,NGS,2000-11-13,2019-11-13,22,freq,0.9166666666666666
NINGALOO_201909_NGS,W,Y,Northwest,NMP,NGS,2000-09-25,2019-09-25,1,freq,0.0625
NINGALOO_201909_NGS,W,Y,Northwest,NMP,NGS,2000-10-02,2019-10-02,1,freq,0.041666666666666664
NINGALOO_201909_NGS,W,Y,Northwest,NMP,NGS,2000-10-16,2019-10-16,1,freq,0.041666666666666664
NINGALOO_201909_NGS,W,Y,Northwest,NMP,NGS,2000-10-23,2019-10-23,1,freq,0.041666666666666664
NINGALOO_201909_NGS,W,Y,Northwest,NMP,NGS,2000-10-30,2019-10-30,2,freq,0.08333333333333333
NINGALOO_201909_NGS,W,Y,Northwest,NMP,NGS,2000-11-06,2019-11-06,1,freq,0.041666666666666664
NINGALOO_201909_NGS,W,Y,Northwest,NMP,NGS,2000-11-13,2019-11-13,2,freq,0.08333333333333333
SIMP_201808_EP,F,N,Temperate East,SIMP,EP,2000-08-10,2018-08-10,15,freq,0.625
SIMP_201808_EP,F,N,Temperate East,SIMP,EP,2000-08-17,2018-08-17,19,freq,0.7916666666666666
SIMP_201808_EP,F,N,Temperate East,SIMP,EP,2000-08-24,2018-08-24,21,freq,0.875
SIMP_201808_EP,F,N,Temperate East,SIMP,EP,2000-08-31,2018-08-31,20,freq,0.8333333333333334
SIMP_201808_EP,F,N,Temperate East,SIMP,EP,2000-09-07,2018-09-07,22,freq,0.9166666666666666
SIMP_201808_EP,F,Y,Temperate East,SIMP,EP,2000-08-10,2018-08-10,9,freq,0.375
SIMP_201808_EP,F,Y,Temperate East,SIMP,EP,2000-08-17,2018-08-17,5,freq,0.20833333333333334
SIMP_201808_EP,F,Y,Temperate East,SIMP,EP,2000-08-24,2018-08-24,3,freq,0.125
SIMP_201808_EP,F,Y,Temperate East,SIMP,EP,2000-08-31,2018-08-31,4,freq,0.16666666666666666
SIMP_201808_EP,F,Y,Temperate East,SIMP,EP,2000-09-07,2018-09-07,2,freq,0.08333333333333333
SIMP_201808_EP,M,N,Temperate East,SIMP,EP,2000-08-13,2018-08-13,24,freq,1
SIMP_201808_EP,M,N,Temperate East,SIMP,EP,2000-08-20,2018-08-20,24,freq,1
SIMP_201808_EP,M,N,Temperate East,SIMP,EP,2000-08-27,2018-08-27,19,freq,0.7916666666666666
SIMP_201808_EP,M,N,Temperate East,SIMP,EP,2000-09-03,2018-09-03,22,freq,0.9166666666666666
SIMP_201808_EP,M,N,Temperate East,SIMP,EP,2000-09-10,2018-09-10,22,freq,0.9166666666666666
SIMP_201808_EP,M,Y,Temperate East,SIMP,EP,2000-08-27,2018-08-27,5,freq,0.20833333333333334
SIMP_201808_EP,M,Y,Temperate East,SIMP,EP,2000-09-03,2018-09-03,2,freq,0.08333333333333333
SIMP_201808_EP,M,Y,Temperate East,SIMP,EP,2000-09-10,2018-09-10,2,freq,0.08333333333333333
SIMP_201808_EP,Sa,N,Temperate East,SIMP,EP,2000-08-11,2018-08-11,18,freq,0.75
SIMP_201808_EP,Sa,N,Temperate East,SIMP,EP,2000-08-18,2018-08-18,16,freq,0.6666666666666666
SIMP_201808_EP,Sa,N,Temperate East,SIMP,EP,2000-08-25,2018-08-25,19,freq,0.7916666666666666
SIMP_201808_EP,Sa,N,Temperate East,SIMP,EP,2000-09-01,2018-09-01,20,freq,0.8333333333333334
SIMP_201808_EP,Sa,N,Temperate East,SIMP,EP,2000-09-08,2018-09-08,21,freq,0.875
SIMP_201808_EP,Sa,Y,Temperate East,SIMP,EP,2000-08-11,2018-08-11,6,freq,0.25
SIMP_201808_EP,Sa,Y,Temperate East,SIMP,EP,2000-08-18,2018-08-18,8,freq,0.3333333333333333
SIMP_201808_EP,Sa,Y,Temperate East,SIMP,EP,2000-08-25,2018-08-25,5,freq,0.20833333333333334
SIMP_201808_EP,Sa,Y,Temperate East,SIMP,EP,2000-09-01,2018-09-01,4,freq,0.16666666666666666
SIMP_201808_EP,Sa,Y,Temperate East,SIMP,EP,2000-09-08,2018-09-08,3,freq,0.125
SIMP_201808_EP,Su,N,Temperate East,SIMP,EP,2000-08-12,2018-08-12,20,freq,0.8333333333333334
SIMP_201808_EP,Su,N,Temperate East,SIMP,EP,2000-08-19,2018-08-19,20,freq,0.8333333333333334
SIMP_201808_EP,Su,N,Temperate East,SIMP,EP,2000-08-26,2018-08-26,17,freq,0.7083333333333334
SIMP_201808_EP,Su,N,Temperate East,SIMP,EP,2000-09-02,2018-09-02,21,freq,0.875
SIMP_201808_EP,Su,N,Temperate East,SIMP,EP,2000-09-09,2018-09-09,21,freq,0.875
SIMP_201808_EP,Su,Y,Temperate East,SIMP,EP,2000-08-12,2018-08-12,4,freq,0.16666666666666666
SIMP_201808_EP,Su,Y,Temperate East,SIMP,EP,2000-08-19,2018-08-19,4,freq,0.16666666666666666
SIMP_201808_EP,Su,Y,Temperate East,SIMP,EP,2000-08-26,2018-08-26,7,freq,0.2916666666666667
SIMP_201808_EP,Su,Y,Temperate East,SIMP,EP,2000-09-02,2018-09-02,3,freq,0.125
SIMP_201808_EP,Su,Y,Temperate East,SIMP,EP,2000-09-09,2018-09-09,3,freq,0.125
SIMP_201808_EP,R,N,Temperate East,SIMP,EP,2000-08-16,2018-08-16,18,freq,0.75
